id,dataset,method,nRF,wRF,KF
3608_90_tips_250,Cherry,softbioblock+fastrfs,0.0919540229885057,19.164843146600003,4.82120029308156
1273_100_tips_250,Cherry,softbioblock+fastrfs,0.2371134020618556,99.9064275979,19.47108428980597
1834_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,16.4893827454,5.943305126176612
5067_90_tips_250,Cherry,softbioblock+fastrfs,0.1149425287356321,1.4682507452000009,0.2585615610915373
1492_80_tips_250,Cherry,softbioblock+fastrfs,0.2207792207792207,148.23182364589996,30.94388173299166
5759_90_tips_250,Cherry,softbioblock+fastrfs,0.0919540229885057,26.5406934094,9.326859293546477
1082_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,13.8714677909,4.200498308542812
4432_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,8.7251597749,2.233749539249304
5126_100_tips_250,Cherry,softbioblock+fastrfs,0.1855670103092783,59.2342915157,12.898308877925787
2736_100_tips_250,Cherry,softbioblock+fastrfs,0.0721649484536082,26.30950423909999,9.140531129923268
3742_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,11.9313269515,3.082532023914653
4367_90_tips_250,Cherry,softbioblock+fastrfs,0.160919540229885,9.929975591,2.2150794545468075
1213_80_tips_250,Cherry,softbioblock+fastrfs,0.1038961038961039,2.2126534646999985,0.4421491223052054
2650_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,41.670633790100005,13.08102289839416
2280_90_tips_250,Cherry,softbioblock+fastrfs,0.1954022988505747,15.025254729500004,3.835800881546772
1058_80_tips_250,Cherry,softbioblock+fastrfs,0.0129870129870129,1.3392075868000004,0.24572638460955
2754_90_tips_250,Cherry,softbioblock+fastrfs,0.1494252873563218,22.686029961600003,8.466397661135106
4800_90_tips_250,Cherry,softbioblock+fastrfs,0.1724137931034483,1.544230165299999,0.383817460347422
1061_90_tips_250,Cherry,softbioblock+fastrfs,0.1839080459770115,50.03219419130001,16.76689741864143
5061_100_tips_250,Cherry,softbioblock+fastrfs,0.1546391752577319,34.310063596000006,10.81700832873874
2924_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,10.049496131499996,2.5050216492340285
1925_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,3.9249937163,0.8981833581700239
112_100_tips_250,Cherry,softbioblock+fastrfs,0.0309278350515463,18.590166684499994,8.297102982616218
3109_100_tips_250,Cherry,softbioblock+fastrfs,0.1237113402061855,22.478592332499996,8.033221127091391
2515_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,2.9427453930999987,0.7456792540873874
3947_100_tips_250,Cherry,softbioblock+fastrfs,0.2268041237113402,16.4820677526,4.344558085298949
4729_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,20.7495510932,9.198385263714266
1061_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,5.3059499102000025,1.2247277269349173
2078_90_tips_250,Cherry,softbioblock+fastrfs,0.1149425287356321,11.2815050692,3.118996195686214
3079_100_tips_250,Cherry,softbioblock+fastrfs,0.268041237113402,78.75420821110002,17.96968090974017
644_90_tips_250,Cherry,softbioblock+fastrfs,0.2298850574712643,9.322178038799995,2.163630986747992
2278_80_tips_250,Cherry,softbioblock+fastrfs,0.1038961038961039,17.596912250799996,3.715901063003445
4768_100_tips_250,Cherry,softbioblock+fastrfs,0.268041237113402,25.3230540277,10.07126986767924
4554_80_tips_250,Cherry,softbioblock+fastrfs,0.1558441558441558,19.65616604552001,7.869043655941819
3573_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,5.816724966200002,1.6321068153034797
3649_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,45.69060054800001,12.62637385790243
5312_90_tips_250,Cherry,softbioblock+fastrfs,0.0344827586206896,5.2705553926,1.2250804280479477
5721_90_tips_250,Cherry,softbioblock+fastrfs,0.2528735632183908,2.4678110816,0.5355046698801202
4316_90_tips_250,Cherry,softbioblock+fastrfs,0.160919540229885,35.64077405810001,12.26775279396644
4089_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,31.6487421283,10.259729602941798
680_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,9.196320640999998,2.787077463373437
1506_100_tips_250,Cherry,softbioblock+fastrfs,0.1752577319587628,39.35377296829999,10.956466692770675
522_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,9.1609087023,3.5542278335514523
3751_100_tips_250,Cherry,softbioblock+fastrfs,0.1546391752577319,58.210497123099984,11.396114017428896
1012_100_tips_250,Cherry,softbioblock+fastrfs,0.0412371134020618,34.872472695500015,8.158599723455492
3041_100_tips_250,Cherry,softbioblock+fastrfs,0.1134020618556701,14.430284164899998,5.203561956975553
4170_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,27.3471576696,7.521383859588763
643_100_tips_250,Cherry,softbioblock+fastrfs,0.1237113402061855,9.1481256306,2.4920009761778497
4782_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,2.494500655199999,0.7207429026427564
1483_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,29.44903678439999,8.996207780476144
692_90_tips_250,Cherry,softbioblock+fastrfs,0.0229885057471264,6.0955868012000005,1.9424718104569207
3591_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,13.3456341613,2.9820753297432208
4040_100_tips_250,Cherry,softbioblock+fastrfs,0.0927835051546391,31.1679350666,10.210926786732555
5903_90_tips_250,Cherry,softbioblock+fastrfs,0.1839080459770115,4.691312523499998,0.9548887010021618
836_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,6.324241393500003,2.501209003901656
1645_100_tips_250,Cherry,softbioblock+fastrfs,0.1030927835051546,4.266287622700002,1.4976511375101993
1402_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,17.748492797000008,5.153079148262474
5257_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,1.8285305766,0.4364386523272872
1100_90_tips_250,Cherry,softbioblock+fastrfs,0.0459770114942528,26.28002820920001,6.92621776522849
4417_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,21.69669955520001,9.71471459247269
5695_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,11.004003146799995,2.3880500832135003
4397_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,49.05208326050002,13.4088091482939
318_90_tips_250,Cherry,softbioblock+fastrfs,0.1494252873563218,65.60578003010002,17.06301554437051
5869_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,2.664238967799999,0.5425126303889038
1118_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,3.0300336364,0.7157962309308574
4090_80_tips_250,Cherry,softbioblock+fastrfs,0.1038961038961039,21.932978869420012,6.322931344487191
4812_100_tips_250,Cherry,softbioblock+fastrfs,0.0824742268041237,13.243183748899996,2.7824042429511078
5380_100_tips_250,Cherry,softbioblock+fastrfs,0.1649484536082474,51.29860649530001,15.227326259540314
9_100_tips_250,Cherry,softbioblock+fastrfs,0.2371134020618556,106.313843565,23.90556824123848
3377_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,1.7992028152999997,0.3129633613423088
202_90_tips_250,Cherry,softbioblock+fastrfs,0.1149425287356321,13.003727102999992,3.841229515950345
3672_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,22.312326166799995,4.499763469171434
5949_90_tips_250,Cherry,softbioblock+fastrfs,0.1379310344827586,51.057213221500014,14.049857881826702
4724_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,6.522461808699998,1.5088091397754912
2938_100_tips_250,Cherry,softbioblock+fastrfs,0.1958762886597938,7.2093153438,2.182258007741832
5521_100_tips_250,Cherry,softbioblock+fastrfs,0.1237113402061855,6.3678547911,2.2597467465915484
2334_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,13.451435606199995,3.274032737268853
5579_90_tips_250,Cherry,softbioblock+fastrfs,0.1724137931034483,29.1519975476,6.819302828137625
265_100_tips_250,Cherry,softbioblock+fastrfs,0.1237113402061855,84.36665797979998,23.1621472288718
2121_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,9.442800004999995,3.10101095240099
2987_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,17.5242616753,8.932869588494924
1195_90_tips_250,Cherry,softbioblock+fastrfs,0.1264367816091954,38.4260433756,10.609170550905084
3556_90_tips_250,Cherry,softbioblock+fastrfs,0.1149425287356321,33.71185481810001,9.101262864964252
2499_80_tips_250,Cherry,softbioblock+fastrfs,0.2077922077922078,7.699125785299996,2.094322596170947
2922_100_tips_250,Cherry,softbioblock+fastrfs,0.1134020618556701,14.147403969099996,2.641007036433782
2761_100_tips_250,Cherry,softbioblock+fastrfs,0.3298969072164948,81.97326058209995,19.053767638940784
5100_90_tips_250,Cherry,softbioblock+fastrfs,0.1034482758620689,21.352607765199988,5.494941980157115
4557_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,4.761490997,1.3519119589968365
31_90_tips_250,Cherry,softbioblock+fastrfs,0.1724137931034483,13.7605744057,4.505937908649889
5616_100_tips_250,Cherry,softbioblock+fastrfs,0.0927835051546391,46.7400067833,13.210203563966662
2783_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,27.361151160599995,7.010847080258994
528_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,11.887831918099996,3.8213382245825
1958_90_tips_250,Cherry,softbioblock+fastrfs,0.1954022988505747,12.333299567500005,2.239427187372116
5173_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,2.8213692452000005,0.4649983855259958
5672_100_tips_250,Cherry,softbioblock+fastrfs,0.0927835051546391,27.8385466297,8.084676964932287
4153_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,29.33072316210001,11.055703172977964
2263_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,0.9213977268000002,0.1519251652385076
4648_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,27.13299016540001,9.832552869720894
5930_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,11.5983864457,2.4253417187733826
1986_80_tips_250,Cherry,softbioblock+fastrfs,0.1818181818181818,41.62846803210002,10.7990484664285
3195_80_tips_250,Cherry,softbioblock+fastrfs,0.1038961038961039,3.5857698299,1.1548592142571537
5172_100_tips_250,Cherry,softbioblock+fastrfs,0.1649484536082474,24.96335258440001,9.907786643536769
3762_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,6.713645268700001,1.596768034983661
1460_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,56.64464002550001,13.076943532808368
1276_100_tips_250,Cherry,softbioblock+fastrfs,0.1649484536082474,5.287288287500002,1.818721512015049
3882_100_tips_250,Cherry,softbioblock+fastrfs,0.0824742268041237,25.8441766122,5.64008050105066
930_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,22.194437002,7.106643428938719
1865_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,38.16667672750001,15.05014360601257
2312_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,1.0916562951,0.1930818330928806
4835_100_tips_250,Cherry,softbioblock+fastrfs,0.1546391752577319,9.6839621973,2.438878176225657
2414_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,1.8861350718499983,0.3277368327825334
5578_100_tips_250,Cherry,softbioblock+fastrfs,0.1546391752577319,25.55460450550001,8.756517424387262
3390_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,1.3054094364999989,0.237275970740717
2026_100_tips_250,Cherry,softbioblock+fastrfs,0.2268041237113402,26.22305201860002,7.429989330308963
1020_100_tips_250,Cherry,softbioblock+fastrfs,0.3092783505154639,15.887094743200002,6.2476207604762894
3032_90_tips_250,Cherry,softbioblock+fastrfs,0.264367816091954,45.00415985990002,15.359255925901762
3242_90_tips_250,Cherry,softbioblock+fastrfs,0.3103448275862069,140.6384467187,26.96251179523476
3640_100_tips_250,Cherry,softbioblock+fastrfs,0.1855670103092783,41.76431582350001,12.367269027321392
2918_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,2.0737487658000004,0.4380187737802856
3628_100_tips_250,Cherry,softbioblock+fastrfs,0.0412371134020618,11.815165661300004,2.710124972775181
3344_100_tips_250,Cherry,softbioblock+fastrfs,0.2061855670103092,5.181546151099998,1.159563083829043
4306_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,55.44149467689999,14.13716595644216
2553_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,11.729126670999998,3.4459735429201834
2814_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,44.9662346921,12.719824982524893
3836_100_tips_250,Cherry,softbioblock+fastrfs,0.2164948453608247,82.86357298869999,20.764548972103007
2231_90_tips_250,Cherry,softbioblock+fastrfs,0.1264367816091954,60.644441247,19.58136804950986
2935_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,6.510350916399999,1.436004990025366
3160_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,5.238563775700004,1.193690880132065
210_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,4.862082099699999,1.6070675791707156
4241_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,31.4841890343,13.815011578438757
3367_90_tips_250,Cherry,softbioblock+fastrfs,0.1034482758620689,20.30114104980001,5.496104501327174
5293_90_tips_250,Cherry,softbioblock+fastrfs,0.0344827586206896,12.2767619402,3.3994090521777864
1712_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,18.413108780399995,7.751636775957981
675_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,9.748055945,3.1748273142690344
4081_90_tips_250,Cherry,softbioblock+fastrfs,0.1264367816091954,25.453192724400008,6.972030489722103
2354_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,4.837763325600002,2.1154680248058724
2510_90_tips_250,Cherry,softbioblock+fastrfs,0.0114942528735632,5.810950759099998,1.7127385763332543
2068_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,8.9996065249,2.559285468267666
5251_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,54.7571887342,13.31877335493996
5902_90_tips_250,Cherry,softbioblock+fastrfs,0.1034482758620689,43.05531086110001,12.21260611590016
1930_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,4.6345808992,0.933183671736787
2279_90_tips_250,Cherry,softbioblock+fastrfs,0.1034482758620689,4.047692387000001,1.326739451991766
4845_100_tips_250,Cherry,softbioblock+fastrfs,0.1237113402061855,45.02285049560001,12.460920714866736
1043_90_tips_250,Cherry,softbioblock+fastrfs,0.1494252873563218,30.39635213430001,7.921703395627011
1478_100_tips_250,Cherry,softbioblock+fastrfs,0.1855670103092783,34.51610890219999,11.303468381068342
3051_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,2.6345928832999994,0.6133544581187913
4098_80_tips_250,Cherry,softbioblock+fastrfs,0.1558441558441558,12.250419383699994,3.3806783392086
5660_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,7.831516099100002,3.4041856944389792
996_90_tips_250,Cherry,softbioblock+fastrfs,0.0919540229885057,40.49555014620001,12.264055453375772
3485_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,9.7313923589,2.3799856869945755
4755_100_tips_250,Cherry,softbioblock+fastrfs,0.1958762886597938,31.44518845669999,12.152190221269889
4150_100_tips_250,Cherry,softbioblock+fastrfs,0.1855670103092783,7.266690811499998,1.747536522638748
5382_80_tips_250,Cherry,softbioblock+fastrfs,0.3506493506493506,107.74258473890004,21.82377358652724
1976_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,25.0211337142,10.469904730282284
5455_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,18.72465393640001,4.900992596909321
3312_90_tips_250,Cherry,softbioblock+fastrfs,0.1034482758620689,5.583315953600001,1.275913736321053
12_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,20.7821761175,7.27751160980834
3495_100_tips_250,Cherry,softbioblock+fastrfs,0.2268041237113402,12.8572946204,2.169759600780658
3442_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,16.891302246400002,5.243837458118233
1273_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,7.867546582990001,2.0264986578551656
61_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,14.679546139899996,3.380681419299993
439_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,27.192315695700007,9.336668709067537
238_90_tips_250,Cherry,softbioblock+fastrfs,0.1954022988505747,42.3952595761,14.522872985246943
10_100_tips_250,Cherry,softbioblock+fastrfs,0.0309278350515463,2.379531395799999,0.4364005980848788
262_90_tips_250,Cherry,softbioblock+fastrfs,0.0459770114942528,4.985234684999999,1.11158440762913
4134_100_tips_250,Cherry,softbioblock+fastrfs,0.1237113402061855,9.3933595294,2.312544921891893
3344_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,18.5275111539,9.304293205496627
1333_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,33.41359889280001,9.464003542214757
5678_100_tips_250,Cherry,softbioblock+fastrfs,0.1958762886597938,149.36072881670006,28.76020586325916
4798_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,8.617725537,2.579028980673632
4599_100_tips_250,Cherry,softbioblock+fastrfs,0.0412371134020618,6.915329324899997,2.787523143688517
4732_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,6.8465954413,2.173460721348184
861_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,41.38823401770001,15.840922445191838
5003_100_tips_250,Cherry,softbioblock+fastrfs,0.0721649484536082,7.348805029000001,1.601057694719829
5141_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,35.16135880249999,11.416214718577717
1727_80_tips_250,Cherry,softbioblock+fastrfs,0.1428571428571428,45.9208883091,14.1974472215848
2420_100_tips_250,Cherry,softbioblock+fastrfs,0.2577319587628865,22.85848720299999,4.506993549836569
789_100_tips_250,Cherry,softbioblock+fastrfs,0.0927835051546391,29.337217607099998,9.8471829904816
386_100_tips_250,Cherry,softbioblock+fastrfs,0.1134020618556701,23.119375362400007,5.489529433211307
3073_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,2.6337181869999995,0.8887684041089604
4732_90_tips_250,Cherry,softbioblock+fastrfs,0.1724137931034483,38.5084053742,11.240876604220938
5839_100_tips_250,Cherry,softbioblock+fastrfs,0.2268041237113402,14.352744970799996,4.137038807872383
2804_100_tips_250,Cherry,softbioblock+fastrfs,0.1752577319587628,39.81713257830001,10.0731147005106
3804_100_tips_250,Cherry,softbioblock+fastrfs,0.2371134020618556,67.83930043419998,17.548312077857656
2049_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,11.025093312,6.775281539188432
5717_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,26.77032309750001,8.840328097020539
1895_100_tips_250,Cherry,softbioblock+fastrfs,0.2371134020618556,45.11134985679998,10.054736556110528
5344_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,74.95179539280002,17.397882180285396
3021_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,2.7800305059,0.979096129513022
3541_100_tips_250,Cherry,softbioblock+fastrfs,0.0721649484536082,31.2827187758,11.136186570560117
3775_80_tips_250,Cherry,softbioblock+fastrfs,0.1428571428571428,77.01471003490002,18.24812092915429
4869_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,2.0406627956,0.5577250450853234
4_100_tips_250,Cherry,softbioblock+fastrfs,0.1030927835051546,22.627618711900013,8.782045398694288
4638_100_tips_250,Cherry,softbioblock+fastrfs,0.2164948453608247,10.964626343899996,2.721099525731619
1095_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,1.9743675045999995,0.8232573959679593
5196_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,8.759453977099996,2.438272459235065
847_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,3.0022946494,0.7348909459306574
5810_100_tips_250,Cherry,softbioblock+fastrfs,0.0412371134020618,4.328341253299999,1.1355286430807894
5023_100_tips_250,Cherry,softbioblock+fastrfs,0.0927835051546391,4.190571372999999,0.8363369020270432
5350_90_tips_250,Cherry,softbioblock+fastrfs,0.0459770114942528,16.78894059189999,8.818042112482514
1823_100_tips_250,Cherry,softbioblock+fastrfs,0.1030927835051546,31.37873290950001,9.902791375873598
3649_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,22.233587400300003,7.884469081271797
2672_100_tips_250,Cherry,softbioblock+fastrfs,0.1134020618556701,21.6617612568,4.677125903166101
2475_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,20.2909996846,6.594384804868038
2393_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,2.2378879613999985,0.5275863669590273
4093_90_tips_250,Cherry,softbioblock+fastrfs,0.1494252873563218,18.0574438302,5.52851247315526
5440_90_tips_250,Cherry,softbioblock+fastrfs,0.1149425287356321,3.4491154739000005,0.7173626547342856
5423_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,3.897492505800002,0.9098272632402123
5859_90_tips_250,Cherry,softbioblock+fastrfs,0.1264367816091954,20.085624204000005,5.454407611901067
4716_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,1.4947555019999998,0.3423872654629249
2342_90_tips_250,Cherry,softbioblock+fastrfs,0.1149425287356321,9.014578825,2.5211331334692777
1209_100_tips_250,Cherry,softbioblock+fastrfs,0.1855670103092783,27.095817968100008,5.994709029648706
5920_100_tips_250,Cherry,softbioblock+fastrfs,0.0824742268041237,10.9014131646,5.422304650303332
1324_80_tips_250,Cherry,softbioblock+fastrfs,0.0129870129870129,9.0784303889,2.2719870454198263
2210_90_tips_250,Cherry,softbioblock+fastrfs,0.0459770114942528,3.3942811076999995,1.0897245753027394
2635_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,28.8211054909,9.00863848761028
4172_100_tips_250,Cherry,softbioblock+fastrfs,0.1546391752577319,6.891869780399999,1.6801557749000278
415_90_tips_250,Cherry,softbioblock+fastrfs,0.0689655172413793,16.790503107700005,3.5891061891019205
5305_90_tips_250,Cherry,softbioblock+fastrfs,0.2758620689655172,26.623727687500004,8.992193577557355
3923_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,12.5396475777,2.968025751015301
616_100_tips_250,Cherry,softbioblock+fastrfs,0.2061855670103092,61.00523022859999,15.364236307104829
3301_80_tips_250,Cherry,softbioblock+fastrfs,0.1428571428571428,31.7448197775,13.358461838644248
1372_100_tips_250,Cherry,softbioblock+fastrfs,0.1134020618556701,38.7301676322,7.439434413853424
1174_80_tips_250,Cherry,softbioblock+fastrfs,0.0259740259740259,4.059410515599999,0.9940995909115026
3995_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,17.341955182900005,5.145216635369299
886_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,30.00742595579999,9.303911613800498
5788_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,5.417295975500001,1.365893310281078
1768_90_tips_250,Cherry,softbioblock+fastrfs,0.1264367816091954,21.78261356920001,6.8885676500477615
1089_100_tips_250,Cherry,softbioblock+fastrfs,0.1752577319587628,30.7875843503,9.616028681109896
712_100_tips_250,Cherry,softbioblock+fastrfs,0.0412371134020618,1.7309738864999995,0.3470188863884374
5563_80_tips_250,Cherry,softbioblock+fastrfs,0.1428571428571428,40.5335017918,13.326842546340732
4305_100_tips_250,Cherry,softbioblock+fastrfs,0.1546391752577319,31.94085098210001,7.71803565957187
1619_90_tips_250,Cherry,softbioblock+fastrfs,0.0,1.7166346246,0.2889970597365937
2091_80_tips_250,Cherry,softbioblock+fastrfs,0.0909090909090909,21.9658096758,5.040488678150245
2810_80_tips_250,Cherry,softbioblock+fastrfs,0.0129870129870129,14.159181574599998,4.256482771374315
1495_90_tips_250,Cherry,softbioblock+fastrfs,0.057471264367816,13.5192020454,3.671077983507395
5683_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,20.435390277000003,4.460581361425257
1747_80_tips_250,Cherry,softbioblock+fastrfs,0.1428571428571428,7.2851837519,1.5728910604647617
2120_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,4.260719592099998,1.498013316819306
2617_90_tips_250,Cherry,softbioblock+fastrfs,0.0344827586206896,7.314405880400002,2.5945077170066204
2946_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,47.12284082489998,12.191345230350809
2325_100_tips_250,Cherry,softbioblock+fastrfs,0.1752577319587628,32.29837515439999,10.94522897458463
1182_80_tips_250,Cherry,softbioblock+fastrfs,0.1298701298701298,72.64972223250001,15.737085953759518
5343_80_tips_250,Cherry,softbioblock+fastrfs,0.1428571428571428,74.47956202249998,15.73718124168188
1920_100_tips_250,Cherry,softbioblock+fastrfs,0.1649484536082474,20.326470240800003,6.868237609860011
2185_100_tips_250,Cherry,softbioblock+fastrfs,0.1649484536082474,6.07610687125,1.4025178222948471
3359_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,49.94828543939999,13.495740206394125
5565_90_tips_250,Cherry,softbioblock+fastrfs,0.1724137931034483,4.053198031999999,1.6648890539675671
1840_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,5.5290948545,1.4983115829603204
4019_100_tips_250,Cherry,softbioblock+fastrfs,0.1030927835051546,6.209615517300001,1.484868540190309
2340_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,14.941397247500005,5.018695626685464
1217_100_tips_250,Cherry,softbioblock+fastrfs,0.2577319587628865,101.7803442204,17.305714401425288
2832_90_tips_250,Cherry,softbioblock+fastrfs,0.1839080459770115,84.11237182510003,20.191265623518337
2623_100_tips_250,Cherry,softbioblock+fastrfs,0.134020618556701,31.09476845070001,7.708672382182016
4543_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,15.844529416900004,4.292869608761033
261_90_tips_250,Cherry,softbioblock+fastrfs,0.1724137931034483,18.394910838199998,8.972109222069054
4607_90_tips_250,Cherry,softbioblock+fastrfs,0.0804597701149425,6.1787109873000015,1.7133691193172835
2202_90_tips_250,Cherry,softbioblock+fastrfs,0.1264367816091954,30.9134160199,11.132947445819582
5936_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,2.9281897387,0.6396664562957293
5436_100_tips_250,Cherry,softbioblock+fastrfs,0.1443298969072164,2.94868503858,0.5174163665964503
744_90_tips_250,Cherry,softbioblock+fastrfs,0.1379310344827586,9.865214997599995,3.300340957817484
1193_80_tips_250,Cherry,softbioblock+fastrfs,0.1168831168831168,2.4798059754,0.935558774971878
4488_80_tips_250,Cherry,softbioblock+fastrfs,0.1558441558441558,62.61468160359999,14.536288284528226
1836_100_tips_250,Cherry,softbioblock+fastrfs,0.0721649484536082,23.88215438219999,5.341649807318664
5211_100_tips_250,Cherry,softbioblock+fastrfs,0.2164948453608247,78.2878696125,19.19370408974804
2630_80_tips_250,Cherry,softbioblock+fastrfs,0.0389610389610389,6.172991749800002,2.9386884358429444
3476_80_tips_250,Cherry,softbioblock+fastrfs,0.0779220779220779,1.0917420532999995,0.2214292338413474
429_80_tips_250,Cherry,softbioblock+fastrfs,0.0519480519480519,11.024117851199994,4.338934984578487
3889_80_tips_250,Cherry,softbioblock+fastrfs,0.0649350649350649,1.9215214348000005,0.4576177201736286
476_100_tips_250,Cherry,softbioblock+fastrfs,0.0927835051546391,78.87968592720001,20.358515582984232
