id,dataset,method,metric,value
4369_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
5909_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
1032_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
3885_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
1556_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
2953_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
19_100_tips_250,Cherry,PF2_direct,nRF,0.2268041237113402
2721_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
839_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
34_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
1795_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
1569_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
686_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
3873_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
750_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
2908_100_tips_250,Cherry,PF2_direct,nRF,0.1855670103092783
5047_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
3049_100_tips_250,Cherry,PF2_direct,nRF,0.2474226804123711
5188_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
3563_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
249_100_tips_250,Cherry,PF2_direct,nRF,0.2474226804123711
5864_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
130_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
5251_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
4368_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
4091_100_tips_250,Cherry,PF2_direct,nRF,0.2989690721649484
5872_100_tips_250,Cherry,PF2_direct,nRF,0.3092783505154639
5713_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
4624_80_tips_250,Cherry,PF2_direct,nRF,0.1168831168831168
2481_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
2652_100_tips_250,Cherry,PF2_direct,nRF,0.1855670103092783
4799_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
2855_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
2161_80_tips_250,Cherry,PF2_direct,nRF,0.1558441558441558
1676_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
3188_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
4621_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4719_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
2434_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
2678_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
5760_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
1597_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
267_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
1723_100_tips_250,Cherry,PF2_direct,nRF,0.0618556701030927
2208_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
3434_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
2655_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
3624_100_tips_250,Cherry,PF2_direct,nRF,0.2474226804123711
3330_90_tips_250,Cherry,PF2_direct,nRF,0.1494252873563218
1382_100_tips_250,Cherry,PF2_direct,nRF,0.2371134020618556
1153_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4341_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
3066_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
3960_80_tips_250,Cherry,PF2_direct,nRF,0.1168831168831168
3226_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
1756_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
2437_80_tips_250,Cherry,PF2_direct,nRF,0.0
2764_100_tips_250,Cherry,PF2_direct,nRF,0.1855670103092783
3829_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
2858_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
2701_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
5486_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
2905_90_tips_250,Cherry,PF2_direct,nRF,0.1494252873563218
5384_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
5437_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
2118_80_tips_250,Cherry,PF2_direct,nRF,0.1818181818181818
472_90_tips_250,Cherry,PF2_direct,nRF,0.3793103448275862
198_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
862_90_tips_250,Cherry,PF2_direct,nRF,0.1954022988505747
794_90_tips_250,Cherry,PF2_direct,nRF,0.1494252873563218
1207_80_tips_250,Cherry,PF2_direct,nRF,0.1168831168831168
5278_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
575_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
2181_80_tips_250,Cherry,PF2_direct,nRF,0.0129870129870129
1161_90_tips_250,Cherry,PF2_direct,nRF,0.0229885057471264
2051_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
4491_80_tips_250,Cherry,PF2_direct,nRF,0.1558441558441558
399_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
1420_100_tips_250,Cherry,PF2_direct,nRF,0.2783505154639175
5319_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
3954_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
3059_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
2582_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
3149_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
222_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
2531_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
3870_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
2748_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
935_90_tips_250,Cherry,PF2_direct,nRF,0.2413793103448276
2223_90_tips_250,Cherry,PF2_direct,nRF,0.1839080459770115
1380_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
351_90_tips_250,Cherry,PF2_direct,nRF,0.2298850574712643
909_100_tips_250,Cherry,PF2_direct,nRF,0.134020618556701
5057_100_tips_250,Cherry,PF2_direct,nRF,0.2164948453608247
1167_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
1818_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
5906_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
4025_100_tips_250,Cherry,PF2_direct,nRF,0.2371134020618556
5476_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
2784_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
5878_100_tips_250,Cherry,PF2_direct,nRF,0.2989690721649484
1299_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
93_100_tips_250,Cherry,PF2_direct,nRF,0.0515463917525773
4910_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
3451_90_tips_250,Cherry,PF2_direct,nRF,0.2528735632183908
270_100_tips_250,Cherry,PF2_direct,nRF,0.3505154639175257
5850_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
5_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
2999_100_tips_250,Cherry,PF2_direct,nRF,0.2577319587628865
4018_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
1793_100_tips_250,Cherry,PF2_direct,nRF,0.1649484536082474
2833_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
5623_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
3375_90_tips_250,Cherry,PF2_direct,nRF,0.1379310344827586
756_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
3959_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
4546_90_tips_250,Cherry,PF2_direct,nRF,0.2183908045977011
5346_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
2221_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
4971_100_tips_250,Cherry,PF2_direct,nRF,0.1958762886597938
2908_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
191_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
358_80_tips_250,Cherry,PF2_direct,nRF,0.1688311688311688
4472_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
4774_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
5353_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
5239_100_tips_250,Cherry,PF2_direct,nRF,0.0721649484536082
5755_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
4064_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
1541_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
2710_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
3827_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
526_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
1054_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
4715_100_tips_250,Cherry,PF2_direct,nRF,0.2371134020618556
5099_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
2306_80_tips_250,Cherry,PF2_direct,nRF,0.1168831168831168
1818_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
1167_100_tips_250,Cherry,PF2_direct,nRF,0.1958762886597938
4537_100_tips_250,Cherry,PF2_direct,nRF,0.4329896907216495
5071_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
4858_100_tips_250,Cherry,PF2_direct,nRF,0.0618556701030927
498_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
1820_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
1897_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
1441_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
353_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
4171_80_tips_250,Cherry,PF2_direct,nRF,0.1298701298701298
1974_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
4230_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
4282_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
2877_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
4142_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
4242_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
5851_100_tips_250,Cherry,PF2_direct,nRF,0.134020618556701
2150_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
5192_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
2980_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
4980_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
2327_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
1095_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
1395_90_tips_250,Cherry,PF2_direct,nRF,0.1379310344827586
4193_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
4974_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
3027_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
1308_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
3864_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
738_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
5126_80_tips_250,Cherry,PF2_direct,nRF,0.1428571428571428
4659_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
291_90_tips_250,Cherry,PF2_direct,nRF,0.160919540229885
3524_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
5474_80_tips_250,Cherry,PF2_direct,nRF,0.1948051948051948
4907_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
1684_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
5993_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
2015_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
4288_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
1617_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
5048_90_tips_250,Cherry,PF2_direct,nRF,0.264367816091954
5967_80_tips_250,Cherry,PF2_direct,nRF,0.0
5513_90_tips_250,Cherry,PF2_direct,nRF,0.1494252873563218
4960_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
1748_100_tips_250,Cherry,PF2_direct,nRF,0.1649484536082474
3604_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
5024_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
2966_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
4797_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
270_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
513_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4976_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
4429_100_tips_250,Cherry,PF2_direct,nRF,0.2268041237113402
451_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
1527_100_tips_250,Cherry,PF2_direct,nRF,0.268041237113402
782_100_tips_250,Cherry,PF2_direct,nRF,0.2371134020618556
857_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
2168_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
1271_90_tips_250,Cherry,PF2_direct,nRF,0.160919540229885
472_100_tips_250,Cherry,PF2_direct,nRF,0.3505154639175257
1960_90_tips_250,Cherry,PF2_direct,nRF,0.160919540229885
2902_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
759_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
1749_100_tips_250,Cherry,PF2_direct,nRF,0.1958762886597938
2871_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
3961_90_tips_250,Cherry,PF2_direct,nRF,0.0229885057471264
3078_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
3769_100_tips_250,Cherry,PF2_direct,nRF,0.134020618556701
4716_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4355_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
2392_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
4429_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
4911_100_tips_250,Cherry,PF2_direct,nRF,0.0515463917525773
3633_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
394_100_tips_250,Cherry,PF2_direct,nRF,0.0721649484536082
2239_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
1005_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
1222_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
1207_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
4179_100_tips_250,Cherry,PF2_direct,nRF,0.0721649484536082
3184_80_tips_250,Cherry,PF2_direct,nRF,0.1298701298701298
3251_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
3691_80_tips_250,Cherry,PF2_direct,nRF,0.2077922077922078
3969_80_tips_250,Cherry,PF2_direct,nRF,0.1428571428571428
4299_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
3855_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4529_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
3822_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4080_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
920_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
3636_100_tips_250,Cherry,PF2_direct,nRF,0.2061855670103092
1131_90_tips_250,Cherry,PF2_direct,nRF,0.1379310344827586
2747_90_tips_250,Cherry,PF2_direct,nRF,0.0459770114942528
1165_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
2791_100_tips_250,Cherry,PF2_direct,nRF,0.1237113402061855
3466_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
3127_90_tips_250,Cherry,PF2_direct,nRF,0.160919540229885
208_100_tips_250,Cherry,PF2_direct,nRF,0.3298969072164948
158_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
2486_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
4899_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
1202_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
2066_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
5753_90_tips_250,Cherry,PF2_direct,nRF,0.1379310344827586
2507_100_tips_250,Cherry,PF2_direct,nRF,0.1649484536082474
3645_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
2285_100_tips_250,Cherry,PF2_direct,nRF,0.2268041237113402
3977_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
2366_90_tips_250,Cherry,PF2_direct,nRF,0.1954022988505747
98_100_tips_250,Cherry,PF2_direct,nRF,0.2371134020618556
2807_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
1659_90_tips_250,Cherry,PF2_direct,nRF,0.1379310344827586
2292_80_tips_250,Cherry,PF2_direct,nRF,0.1688311688311688
4921_90_tips_250,Cherry,PF2_direct,nRF,0.0919540229885057
3427_90_tips_250,Cherry,PF2_direct,nRF,0.1839080459770115
3744_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
4325_80_tips_250,Cherry,PF2_direct,nRF,0.0
5768_100_tips_250,Cherry,PF2_direct,nRF,0.134020618556701
5234_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
5467_100_tips_250,Cherry,PF2_direct,nRF,0.1649484536082474
4500_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
2049_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
5186_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
3786_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
950_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
4302_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
871_100_tips_250,Cherry,PF2_direct,nRF,0.0515463917525773
4589_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
1931_90_tips_250,Cherry,PF2_direct,nRF,0.2758620689655172
4407_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
1265_100_tips_250,Cherry,PF2_direct,nRF,0.3092783505154639
4386_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
3099_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
5171_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
3287_90_tips_250,Cherry,PF2_direct,nRF,0.2068965517241379
4061_90_tips_250,Cherry,PF2_direct,nRF,0.1724137931034483
3329_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
4030_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
1491_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
3216_90_tips_250,Cherry,PF2_direct,nRF,0.0344827586206896
4493_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
2742_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
3915_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
2058_100_tips_250,Cherry,PF2_direct,nRF,0.0618556701030927
1107_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
710_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
1920_80_tips_250,Cherry,PF2_direct,nRF,0.1298701298701298
1306_100_tips_250,Cherry,PF2_direct,nRF,0.2474226804123711
5759_80_tips_250,Cherry,PF2_direct,nRF,0.1688311688311688
885_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
4661_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
2162_100_tips_250,Cherry,PF2_direct,nRF,0.1958762886597938
3023_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
3896_100_tips_250,Cherry,PF2_direct,nRF,0.2268041237113402
444_90_tips_250,Cherry,PF2_direct,nRF,0.1264367816091954
4818_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
5080_100_tips_250,Cherry,PF2_direct,nRF,0.1649484536082474
3861_80_tips_250,Cherry,PF2_direct,nRF,0.1298701298701298
4446_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
204_100_tips_250,Cherry,PF2_direct,nRF,0.2783505154639175
3189_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
4052_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
5235_90_tips_250,Cherry,PF2_direct,nRF,0.1839080459770115
430_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
2760_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
5279_80_tips_250,Cherry,PF2_direct,nRF,0.0129870129870129
389_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
5013_100_tips_250,Cherry,PF2_direct,nRF,0.1649484536082474
3435_80_tips_250,Cherry,PF2_direct,nRF,0.0389610389610389
3437_80_tips_250,Cherry,PF2_direct,nRF,0.1298701298701298
4978_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
723_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
5347_100_tips_250,Cherry,PF2_direct,nRF,0.134020618556701
4149_90_tips_250,Cherry,PF2_direct,nRF,0.057471264367816
870_100_tips_250,Cherry,PF2_direct,nRF,0.1443298969072164
1263_100_tips_250,Cherry,PF2_direct,nRF,0.0927835051546391
1540_100_tips_250,Cherry,PF2_direct,nRF,0.0515463917525773
4057_90_tips_250,Cherry,PF2_direct,nRF,0.0344827586206896
50_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
2317_80_tips_250,Cherry,PF2_direct,nRF,0.1168831168831168
3545_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
3238_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
3484_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
3942_100_tips_250,Cherry,PF2_direct,nRF,0.2474226804123711
5742_90_tips_250,Cherry,PF2_direct,nRF,0.264367816091954
2086_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
3634_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
5960_90_tips_250,Cherry,PF2_direct,nRF,0.0344827586206896
2903_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
3254_90_tips_250,Cherry,PF2_direct,nRF,0.1379310344827586
5036_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
2926_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
3728_100_tips_250,Cherry,PF2_direct,nRF,0.0824742268041237
667_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
5766_90_tips_250,Cherry,PF2_direct,nRF,0.1839080459770115
5622_80_tips_250,Cherry,PF2_direct,nRF,0.1818181818181818
4424_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
4988_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
4634_90_tips_250,Cherry,PF2_direct,nRF,0.1494252873563218
1486_90_tips_250,Cherry,PF2_direct,nRF,0.1149425287356321
893_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
3647_80_tips_250,Cherry,PF2_direct,nRF,0.0909090909090909
3453_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
290_90_tips_250,Cherry,PF2_direct,nRF,0.1954022988505747
2540_80_tips_250,Cherry,PF2_direct,nRF,0.0259740259740259
3820_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
5875_100_tips_250,Cherry,PF2_direct,nRF,0.2268041237113402
4795_90_tips_250,Cherry,PF2_direct,nRF,0.1034482758620689
1519_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
628_90_tips_250,Cherry,PF2_direct,nRF,0.0804597701149425
3967_90_tips_250,Cherry,PF2_direct,nRF,0.0344827586206896
3083_100_tips_250,Cherry,PF2_direct,nRF,0.1030927835051546
2205_100_tips_250,Cherry,PF2_direct,nRF,0.134020618556701
4201_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
693_100_tips_250,Cherry,PF2_direct,nRF,0.1237113402061855
3978_100_tips_250,Cherry,PF2_direct,nRF,0.1237113402061855
3099_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
9_80_tips_250,Cherry,PF2_direct,nRF,0.2077922077922078
4628_80_tips_250,Cherry,PF2_direct,nRF,0.1298701298701298
4721_100_tips_250,Cherry,PF2_direct,nRF,0.1752577319587628
1647_80_tips_250,Cherry,PF2_direct,nRF,0.0649350649350649
5579_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
2857_100_tips_250,Cherry,PF2_direct,nRF,0.1134020618556701
5079_100_tips_250,Cherry,PF2_direct,nRF,0.1546391752577319
4741_90_tips_250,Cherry,PF2_direct,nRF,0.2298850574712643
2186_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
3894_80_tips_250,Cherry,PF2_direct,nRF,0.0519480519480519
743_90_tips_250,Cherry,PF2_direct,nRF,0.2068965517241379
1582_90_tips_250,Cherry,PF2_direct,nRF,0.1954022988505747
3253_100_tips_250,Cherry,PF2_direct,nRF,0.2474226804123711
225_80_tips_250,Cherry,PF2_direct,nRF,0.1038961038961039
4773_80_tips_250,Cherry,PF2_direct,nRF,0.0129870129870129
2927_100_tips_250,Cherry,PF2_direct,nRF,0.1237113402061855
5035_80_tips_250,Cherry,PF2_direct,nRF,0.1428571428571428
1307_90_tips_250,Cherry,PF2_direct,nRF,0.0689655172413793
4101_80_tips_250,Cherry,PF2_direct,nRF,0.0779220779220779
