msa_id	split	fitted_model	best_model_base	has_G	has_I	has_F	gamma_alpha	p_invariant	log_likelihood	aic	bic	total_tree_length	mean_branch_length	median_branch_length	max_root_to_leaf_depth	median_root_to_leaf_depth	n_leaves	n_branches	gap_ratio	informative_site_ratio	num_sequences	alignment_length
5675	train	LG+F+G4	LG	True	False	True	1.5543		-9301.2242	18664.4484	18804.5419	8.2133875635	0.7466715966818182	0.4604065964	3.2956459122000004	1.1155911089000001	7	11	0.0693215339233	0.399705014749	7	678
5676	train	LG+G4	LG	True	False	False	1.229		-6125.6892	12279.3784	12336.5933	15.8850350499	1.2219257730692308	0.8850094923	5.83549262	2.98410176405	8	13	0.300284090909	0.327272727273	8	440
5678	train	LG+G4	LG	True	False	False	1.2111		-1030.1371	2092.2743	2126.8164	6.7977569222000005	0.4531837948133334	0.3353405018	3.4112578597000005	1.1388440575	9	15	0.03125	0.65625	9	64
5679	train	LG+G4	LG	True	False	False	1.3664		-668.5063	1353.0126	1371.9682	2.260471285	0.3229244692857143	0.2490507415	1.1647481999	0.41942919069999995	5	7	0.0708860759494	0.0886075949367	5	79
568	train	LG+G4	LG	True	False	False	1.1221		-14146.3395	28436.679	28694.1474	57.4430326561	0.8090567979732395	0.4989603648	7.348928580100001	3.9485080169	37	71	0.316339066339	0.757575757576	37	264
5680	train	LG+F+G4	LG	True	False	True	1.6928		-12309.0416	24668.0832	24797.7746	4.6540929424	0.93081858848	0.9777229417	2.2429135491	1.40305190125	4	5	0.0230536659108	0.0702947845805	4	1323
5681	train	LG+G4	LG	True	False	False	1.4843		-10987.8593	22087.7186	22286.2486	26.8058736819	0.4873795214890909	0.4016930544	4.2535051922	3.0028021087	29	55	0.225484913793	0.79296875	29	256
5685	train	JTT+G4	JTT	True	False	False	0.7815		-3091.4187	6202.8374	6239.9747	2.9212473882	0.3245830431333333	0.2591589769	1.3404661795	0.3956221848	6	9	0.0225522552255	0.234323432343	6	303
5687	train	LG+G4	LG	True	False	False	1.0038		-4858.5042	9745.0085	9797.6331	9.5226599749	0.7325123057615385	0.501435779	2.7747955329	1.7300687691999999	8	13	0.107649842271	0.457413249211	8	317
5689	train	WAG	WAG	False	False	False			-7365.4474	14760.8948	14828.9669	6.2836911068	0.4189127404533333	0.3118964758	2.4405199528	1.6070938943	9	15	0.402797877472	0.419681620839	9	691
5690	train	LG+G4	LG	True	False	False	0.6901		-11895.8653	24023.7306	24408.6325	34.7752940925	0.302393861673913	0.2046139555	3.3747954374	2.0465944207	59	115	0.145480225989	0.740196078431	59	204
5691	train	LG+G4	LG	True	False	False	0.9894		-4441.4597	8906.9193	8954.7568	5.5054476426	0.5004952402363636	0.4483491421	2.0581914097	1.2729827375	7	11	0.145728643216	0.386934673367	7	398
5693	train	LG+F+G4	LG	True	False	True	1.3265		-2375.6711	4829.3422	4946.2334	8.1189300111	0.4273121058473684	0.3396707008	2.6091220961999997	1.8622119701	11	19	0.199017199017	0.587837837838	11	148
57	train	LG+G4	LG	True	False	False	1.1963		-1821.6126	3751.2253	3861.5501	21.7842977785	0.41102448638679245	0.1578537321	5.6603731462999995	3.5766450366000004	28	53	0.229323308271	0.736842105263	28	57
570	train	LG+G4	LG	True	False	False	1.2339		-11842.2105	23780.4209	23955.4024	26.1186050009	0.555715000019149	0.2968471331	7.140145217500001	1.2263216615	25	47	0.100777385159	0.855123674912	25	283
5701	train	LG+G4	LG	True	False	False	0.7599		-10979.1021	22022.2042	22156.6854	7.2765497232	0.23472741042580644	0.1686776864	1.2304891863	0.9278380346	17	31	0.00904977375566	0.655870445344	17	494
5702	train	JTT	JTT	False	False	False			-742.1775	1498.3551	1519.2881	0.599772782	0.08568182599999999	0.0303752936	0.4382697353	0.3794309722	5	7	0.047619047619	0.224489795918	5	147
5703	train	LG+F+G4	LG	True	False	True	0.7162		-3647.2492	7380.4984	7522.9662	7.5099436734	0.32651929014782605	0.2186346102	1.5797750033	0.6054625519000001	13	23	0.120121258052	0.541871921182	13	203
5704	train	LG+G4	LG	True	False	False	1.3638		-4163.0365	8370.073	8443.7094	11.3648603488	0.5411838261333334	0.4588950596	3.3775585487	2.5345940107000002	12	21	0.206746031746	0.671428571429	12	210
5707	train	LG+G4	LG	True	False	False	1.1299		-3432.8672	6893.7345	6944.6715	8.7362284915	0.6720175762692308	0.3668192198	4.3946277596	1.1343511319	8	13	0.248220640569	0.334519572954	8	281
5708	train	LG	LG	False	False	False			-18749.9785	37537.957	37628.2057	13.2965313443	0.6998174391736842	0.6576960928	3.6784244990999997	2.1221644255	11	19	0.170215030871	0.736533957845	11	854
5710	train	cpREV+G4	cpREV	True	False	False	0.5982		-2525.6033	5071.2067	5108.344	1.669082427	0.185453603	0.1271182922	0.650288314	0.43072150335000003	6	9	0.00770077007701	0.174917491749	6	303
5712	train	LG+F+G4	LG	True	False	True	2.0908		-11400.7589	22895.5178	23093.037	13.9424820163	0.5163882228259259	0.3233225896	4.8681606124	4.3361183233	15	27	0.227530364372	0.708502024291	15	494
5714	train	LG+G4	LG	True	False	False	0.9109		-1527.1631	3070.3261	3094.725	3.391947654	0.4845639505714286	0.3811744921	1.0638606816	0.834050728	5	7	0.0294871794872	0.153846153846	5	156
5715	train	VT+F+G4	VT	True	False	True	2.1726		-4913.5824	9897.1647	10029.4908	7.6063017083	0.5070867805533333	0.4024752109	1.8521041215	1.2493678666	9	15	0.198559670782	0.567901234568	9	324
5717	train	LG+F+G4	LG	True	False	True	1.4622		-4011.7838	8105.5676	8240.5931	14.5605748096	0.6933607052190476	0.4878861768	2.7839432191	2.18229438065	12	21	0.115577889447	0.658291457286	12	199
5719	train	LG+G4	LG	True	False	False	1.2866		-3985.8542	8015.7084	8087.6012	7.0740520815	0.3368596229285714	0.2759524014	1.7881484751999999	1.1834211367	12	21	0.0115979381443	0.690721649485	12	194
572	train	LG+G4	LG	True	False	False	0.6956		-1415.4065	2942.8129	3040.1224	29.0251928414	0.5277307789345455	0.1888216359	17.186271087899996	15.222952245999998	29	55	0.0	0.904761904762	29	42
5720	train	LG+G4	LG	True	False	False	1.4145		-2244.7261	4521.4522	4567.4554	8.6921282258	0.5794752150533333	0.3911296499	2.7479034918	1.5917492709999999	9	15	0.0559796437659	0.587786259542	9	131
5721	train	WAG	WAG	False	False	False			-2040.2416	4110.4831	4151.2606	5.6640518821	0.3776034588066667	0.3552652855	2.5915612121	1.885685167	9	15	0.0575396825397	0.696428571429	9	112
5722	train	JTT	JTT	False	False	False			-3402.3279	6814.6559	6836.9082	0.734876765	0.146975353	0.0628503565	0.5671174484	0.3215381939	4	5	0.0134281200632	0.314375987362	4	633
5724	train	LG+G4	LG	True	False	False	0.9393		-1757.4843	3542.9686	3582.4525	5.3350253683	0.4103865667923077	0.349041915	1.3884935027999998	1.0888064065499998	8	13	0.0372983870968	0.540322580645	8	124
5725	train	LG+F+G4	LG	True	False	True	1.747		-2554.7794	5195.5587	5312.8364	16.1443544578	0.7019284546869564	0.5199706587	3.9430977203999995	2.7768524591	13	23	0.0939414567733	0.752212389381	13	113
5727	train	JTT+G4	JTT	True	False	False	0.8044		-649.5832	1311.1663	1326.7973	1.1463963708	0.22927927416	0.2652076883	0.34426154059999997	0.30287542455000005	4	5	0.0075	0.02	4	100
5728	train	LG+G4	LG	True	False	False	0.7691		-2805.9471	5635.8942	5679.4688	2.4724191053999998	0.2247653732181818	0.2189450045	1.1504601779999999	0.9919974563999999	7	11	0.0174091141833	0.347670250896	7	279
5729	train	LG+G4	LG	True	False	False	0.9811		-7801.9124	15667.8249	15789.2013	8.805161943	0.28403748203225804	0.185553478	2.2097056096000003	1.6088501374000002	17	31	0.0356886657102	0.716463414634	17	328
573	train	LG+G4	LG	True	False	False	1.9402		-7846.9714	15933.9428	16262.2866	49.4885449979	0.4158701260327731	0.2364403808	7.857126474099999	3.4980440207	61	119	0.269916594766	0.815789473684	61	114
5731	train	LG+F+G4	LG	True	False	True	1.6053		-14494.9846	29051.9693	29208.8174	14.583330658	1.3257573325454546	1.3212490221	6.576211814600001	5.4581192746	7	11	0.283996072656	0.246563573883	7	1164
5732	train	LG+G4	LG	True	False	False	0.715		-3749.8377	7675.6755	7893.6811	13.1015535695	0.15059256976436783	0.1156780885	1.3571198432	0.4924197281	45	87	0.0444444444444	0.772727272727	45	88
5733	train	LG+G4	LG	True	False	False	0.6192		-871.3007	1774.6014	1807.842	7.826833152	0.5217888768	0.2407192796	4.6650068999	1.6125023404999999	9	15	0.0	0.474576271186	9	59
5735	train	LG+F+G4	LG	True	False	True	1.3765		-8431.5149	16929.0297	17071.197	7.9755131124	0.6135010086461539	0.4246205361	3.4151893356	1.2884606807	8	13	0.0630692167577	0.433515482696	8	549
5736	train	JTT+F+G4	JTT	True	False	True	1.1524		-8626.0021	17310.0042	17445.4932	8.3289876595	0.9254430732777776	0.6539819946	3.290079878	1.8550576732000001	6	9	0.231856540084	0.144303797468	6	790
5738	train	JTT+G4	JTT	True	False	False	2.5221		-1892.8018	3797.6037	3818.2321	2.4697841277	0.49395682554000003	0.3882809765	1.6818959584	0.8740371231999999	4	5	0.0413043478261	0.178260869565	4	230
574	train	LG+G4	LG	True	False	False	1.3555		-19052.2468	38324.4937	38721.5356	39.4024220093	0.3614901101770642	0.253779503	5.2481053544	2.9499237785000005	56	109	0.261250654108	0.794871794872	56	273
5740	train	LG+G4	LG	True	False	False	1.0001		-4150.2036	8324.4072	8369.8868	5.0507292252000004	0.4591572022909091	0.3302307561	2.3067777253	1.4360057213000001	7	11	0.0292704237658	0.37003058104	7	327
5741	train	LG+G4	LG	True	False	False	0.8087		-2511.6325	5043.265	5077.1099	5.1756553113	0.5750728123666666	0.6372801024	1.4354350083999998	1.2406251149999998	6	9	0.0680428134557	0.215596330275	6	218
5743	train	LG+F+G4	LG	True	False	True	1.2111		-8297.7405	16653.481	16790.1919	4.1320831239	0.45912034710000005	0.3027343266	1.8550370737	0.8290295384499999	6	9	0.127224919094	0.234223300971	6	824
5745	train	JTT+G4	JTT	True	False	False	0.5739		-994.0445	2004.0891	2029.765	1.2187897884	0.17411282691428573	0.0302294804	1.1168258188	0.0416516934	5	7	0.0688524590164	0.0382513661202	5	183
5746	train	JTT+G4	JTT	True	False	False	2.0074		-711.6274	1447.2548	1472.7804	3.4887704758	0.31716095234545455	0.1918957198	1.2972552769	0.6435535428	7	11	0.0299539170507	0.403225806452	7	62
5749	train	JTT+F+G4	JTT	True	False	True	1.5313		-3909.2529	7896.5058	8034.4618	10.0963749422	0.5313881548526316	0.4876915629	2.8490952361	1.8252970371	11	19	0.300644237652	0.527559055118	11	254
575	train	WAG+F	WAG	False	False	True			-4763.094	9614.188	9755.4054	13.4182658616	0.536730634464	0.3760160459	3.9035938776000005	2.34903825485	14	25	0.129976580796	0.841530054645	14	183
5750	train	LG+G4	LG	True	False	False	0.9971		-5773.3991	11586.7981	11663.7269	7.2949692055	0.38394574765789474	0.2517784016	1.7593865111	1.3487097000000001	11	19	0.0725170782974	0.693641618497	11	346
5754	train	LG+G4	LG	True	False	False	0.9293		-1460.3793	2952.7585	2995.0688	4.7072884755	0.31381923170000003	0.2201017904	1.3713948540999998	0.8777821719	9	15	0.0245726495726	0.538461538462	9	104
5759	train	LG+G4	LG	True	False	False	0.8929		-965.3952	1958.7903	1988.1112	9.1997619356	0.7076739950461538	0.5947592264	3.6550553939999997	1.707398974	8	13	0.00833333333333	0.583333333333	8	60
5760	train	LG+G4	LG	True	False	False	1.0144		-6649.0026	13326.0053	13385.2595	4.3003185556	0.33079373504615384	0.1910854432	1.8033088116	0.5894575149	8	13	0.0203831041257	0.34184675835	8	509
5761	train	JTT+G4	JTT	True	False	False	1.0359		-7630.9464	15293.8928	15363.8932	3.833920054	0.25559467026666666	0.2335457479	1.6787170378999998	1.6093853149	9	15	0.0810145750521	0.504258943782	9	587
5764	train	LG+G4	LG	True	False	False	0.5148		-2137.3622	4298.7243	4338.364	3.2858685451	0.2987153222818182	0.222658805	1.5562198655	0.7408610478	7	11	0.0127931769723	0.313432835821	7	201
5765	train	LG+G4	LG	True	False	False	1.4124		-2900.0484	5820.0967	5856.6216	4.3084277725	0.47871419694444445	0.3820349803	1.8719083836	0.56690158625	6	9	0.128070175439	0.20701754386	6	285
5768	train	WAG+G4	WAG	True	False	False	1.3642		-2186.1843	4408.3685	4460.5296	9.0382111313	0.5316594783117647	0.3465850713	2.5487932388	1.5623742295	10	17	0.172388059701	0.485074626866	10	134
577	train	JTT	JTT	False	False	False			-506.7701	1031.5402	1054.7126	0.4021919723	0.04468799692222222	0.0402384736	0.1479734592	0.07985147299999999	6	9	0.0	0.0721649484536	6	97
5773	train	LG+G4	LG	True	False	False	1.2161		-19201.837	38715.674	39233.3007	111.0822284635	0.7166595384741936	0.5199348523	6.8819632448	4.349621873	79	155	0.401216182676	0.700980392157	79	204
5777	train	LG+G4	LG	True	False	False	1.0696		-2447.9092	4955.8185	5035.7216	11.5340164527	0.39772470526551723	0.2466541445	3.0139007727	1.6980513189500002	16	29	0.0683962264151	0.735849056604	16	106
5778	train	cpREV+G4	cpREV	True	False	False	1.3485		-2882.1811	5832.3623	5924.4863	17.8738047279	0.5416304463	0.343786622	4.7739815787	2.9292390581	18	33	0.237737737738	0.657657657658	18	111
5781	train	LG+F+G4	LG	True	False	True	1.3065		-9968.7419	20011.4838	20168.3018	12.9261537373	0.7603619845470588	0.5849223207	2.4898531251	1.56658364455	10	17	0.122265625	0.59765625	10	512
5782	train	LG+G4	LG	True	False	False	1.0813		-8652.495	17340.9899	17416.6356	9.465335038600001	0.5567844140352942	0.4326426698	2.2484182710000002	1.17606315	10	17	0.113765182186	0.564777327935	10	494
5784	train	LG+G4	LG	True	False	False	4.6155		-996.8714	2009.7428	2031.2736	3.4481067098000002	0.49258667282857144	0.2726047488	2.9495764259999997	1.7566509220000002	5	7	0.0422018348624	0.504587155963	5	109
5786	train	LG+F+G4	LG	True	False	True	0.7677		-3399.7019	6885.4037	7020.746	10.7312533628	0.4665762331652174	0.5028312794	3.1330484100000007	2.5747287372	13	23	0.106440071556	0.68023255814	13	172
5788	train	cpREV+G4	cpREV	True	False	False	1.3816		-1495.7519	3015.5037	3047.9095	6.1058742205000005	0.5550794745909091	0.3894330757	2.7899609222	0.6829049645	7	11	0.0168831168831	0.354545454545	7	110
5789	train	LG+G4	LG	True	False	False	0.7065		-2546.1106	5116.2211	5156.0386	5.2546556544000005	0.47769596858181823	0.4353640023	1.6216219600000001	1.1061765755	7	11	0.0168067226891	0.323529411765	7	204
5791	train	LG+G4	LG	True	False	False	0.4628		-807.9866	1631.9732	1653.7212	1.7338759111	0.2476965587285714	0.1743122677	0.7232567886	0.3955410656	5	7	0.00714285714286	0.0803571428571	5	112
5792	train	LG+G4	LG	True	False	False	2.1203		-1860.3353	3756.6705	3804.9489	5.7233482159	0.3366675421117647	0.2350969616	1.6815443789000002	1.2317082625	10	17	0.0037037037037	0.722222222222	10	108
5793	train	LG+G4	LG	True	False	False	0.7566		-3198.2635	6412.527	6444.7917	1.6192193384	0.23131704834285713	0.1805357608	0.772925174	0.2018913591	5	7	0.000959232613909	0.117505995204	5	417
5794	train	LG+G4	LG	True	False	False	0.7317		-822.8405	1673.6809	1707.0293	2.4798565018	0.19075819244615386	0.1471838528	0.6062451193999999	0.44561296055	8	13	0.009375	0.325	8	80
5795	train	JTT+G4	JTT	True	False	False	0.9198		-5262.4851	10548.9702	10598.854	7.2837438416	0.6621585310545455	0.4234870753	2.6319482218	1.1608061718	7	11	0.25181598063	0.220338983051	7	472
5796	train	JTT+G4	JTT	True	False	False	1.4053		-2364.0958	4760.1916	4811.9746	6.1213046037	0.40808697357999996	0.2682828678	2.1371150091	1.3524036893	9	15	0.295508274232	0.441489361702	9	188
5797	train	LG	LG	False	False	False			-1359.349	2732.6981	2752.8244	2.9786364122999998	0.42551948747142854	0.3648620394	0.8922658666	0.6687925833999999	5	7	0.0198473282443	0.251908396947	5	131
5798	train	WAG+F+G4	WAG	True	False	True	1.1059		-1552.285	3162.5701	3250.6417	4.1008486215	0.4556498468333333	0.4445923263	1.4098458106999998	1.0719633251	6	9	0.0887445887446	0.207792207792	6	154
5799	train	WAG+F+G4	WAG	True	False	True	1.1483		-867.6823	1805.3645	1890.8573	3.3112188954	0.22074792636	0.1711834192	0.8616360182	0.37980279359999997	9	15	0.0483660130719	0.435294117647	9	85
580	train	LG+G4	LG	True	False	False	1.3316		-6878.8337	13773.6674	13810.7445	3.7019544238	0.5288506319714286	0.3409183988	1.7252123014	0.5957841139	5	7	0.0331143232589	0.156373193167	5	761
5800	train	LG+G4	LG	True	False	False	1.0154		-1494.5687	3013.1373	3047.8215	2.7301398533	0.2481945321181818	0.2157568834	1.0449489564999999	0.8909888053	7	11	0.00429645542427	0.353383458647	7	133
5801	train	LG+G4	LG	True	False	False	1.3732		-1528.4167	3088.8335	3131.8951	5.4675358648	0.3645023909866667	0.292111818	2.3260434324	1.1235998841	9	15	0.134556574924	0.559633027523	9	109
5802	train	LG+F+G4	LG	True	False	True	2.9008		-15537.9376	31209.8752	31470.8001	24.9916855775	0.5317379910106383	0.373228597	3.7571182422000002	2.4647846948	25	47	0.136418732782	0.878787878788	25	363
5804	train	LG+G4	LG	True	False	False	1.3781		-2389.3254	4806.6507	4850.7157	8.701896572	0.6693766593846154	0.6293023601	3.2429649741999995	1.44568522135	8	13	0.18386627907	0.441860465116	8	172
5805	train	LG+G4	LG	True	False	False	1.6236		-2895.3179	5810.6359	5846.2041	5.8107142966000005	0.6456349218444445	0.6685801688	2.7789768315	1.4181110614	6	9	0.13963963964	0.289575289575	6	259
5806	train	LG+G4	LG	True	False	False	1.3477		-7368.0663	14748.1325	14776.285	6.793477908	1.3586955816	1.3201835277	2.8824428229	1.45736224825	4	5	0.105148883375	0.0248138957816	4	806
5808	train	LG+G4	LG	True	False	False	1.461		-1699.9995	3463.9989	3532.0672	12.1983898365	0.39349644633870967	0.2207155268	4.5605450618	2.223102985	17	31	0.073055028463	0.887096774194	17	62
5809	train	LG+G4	LG	True	False	False	1.3209		-7236.697	14501.3939	14559.1701	7.1203743272	0.5477211020923077	0.6235824553	2.1795721303	1.3516554575500002	8	13	0.0884279475983	0.508733624454	8	458
581	train	LG+G4	LG	True	False	False	1.3782		-5870.0392	11760.0784	11805.9676	3.6241549274	0.4026838808222222	0.0481145126	2.0858873059	0.6922318571999999	6	9	0.0426409903714	0.108665749656	6	727
5810	train	LG+G4	LG	True	False	False	1.2879		-4227.1815	8470.3631	8502.1332	6.8147589496	0.9735369928	0.8889434392	3.9977206768	1.8632151720999999	5	7	0.0933673469388	0.117346938776	5	392
5811	train	LG+G4	LG	True	False	False	1.2783		-1849.0777	3738.1555	3791.9824	6.4073226072	0.3372275056421053	0.1733079309	2.1652134606	1.1154612445	11	19	0.00917431192661	0.54128440367	11	109
5812	train	JTT	JTT	False	False	False			-850.6728	1711.3455	1724.6153	1.6229829464	0.32459658928	0.3111101843	0.7270130827	0.35390374675	4	5	0.0	0.047619047619	4	105
5813	train	rtREV+G4	rtREV	True	False	False	0.8215		-964.4585	1956.9171	1991.4398	2.3000292472	0.1769253267076923	0.1789442005	1.0038713092	0.5861553471000001	8	13	0.00862068965517	0.425287356322	8	87
5814	train	LG+G4	LG	True	False	False	1.2212		-1950.1556	3936.3112	3987.6477	6.6359274704	0.3903486747294118	0.2183521034	3.0281764414000003	1.7777797531500001	10	17	0.11953125	0.5703125	10	128
5815	train	LG+F+G4	LG	True	False	True	1.1703		-4766.0684	9598.1368	9726.0095	11.5600605786	0.889235429123077	0.5503396511	3.1479883105999997	2.10805206195	8	13	0.179073033708	0.463483146067	8	356
5816	train	WAG	WAG	False	False	False			-1317.7801	2661.5602	2693.7655	4.2500505269	0.3269269636076923	0.2641307415	1.5256601756000001	0.6841866682	8	13	0.0227272727273	0.602272727273	8	88
5817	train	LG+G4	LG	True	False	False	1.2576		-2212.3541	4440.7082	4468.7834	2.8054042045	0.4007720292142857	0.3042895643	1.6627391233000002	1.4348669417000002	5	7	0.0558704453441	0.238866396761	5	247
5818	train	LG+F+G4	LG	True	False	True	1.657		-11002.1103	22078.2207	22238.6177	10.6123219885	0.6242542346176471	0.3987528576	3.0583000197	2.6813778289999997	10	17	0.00443262411348	0.762411347518	10	564
582	train	LG+G4	LG	True	False	False	1.2724		-6584.3744	13188.7488	13235.3673	4.0908571505	0.45453968338888884	0.0447751271	2.3040324385	0.84617186975	6	9	0.0266410912191	0.12915601023	6	782
5820	train	JTT+G4	JTT	True	False	False	2.0507		-1787.8855	3595.771	3628.3979	4.0032487882000005	0.4448054209111112	0.1518229804	3.2249803595000004	0.6305927164	6	9	0.144214162349	0.279792746114	6	193
5824	train	LG+F+G4	LG	True	False	True	1.3245		-4555.5449	9177.0898	9302.5597	6.5429327541	0.5033025195461538	0.4610615461	1.9278074732999997	1.4057249569999999	8	13	0.0679758308157	0.498489425982	8	331
5825	train	LG+F+G4	LG	True	False	True	1.0537		-4801.9827	9673.9654	9805.0825	7.8751494448	0.5250099629866667	0.5287900543	3.115006836	2.5151436133000002	9	15	0.140220092297	0.539936102236	9	313
5826	train	LG+F+G4	LG	True	False	True	1.9095		-3366.2777	6802.5554	6921.963	8.0885585704	0.5392372380266667	0.5502205982	2.2696642691999998	1.6709287926000003	9	15	0.130456349206	0.629464285714	9	224
5827	train	LG+G4	LG	True	False	False	0.7354		-3311.9496	6715.8993	6825.4725	22.5011595319	0.5000257673755556	0.3935903472	3.1968702072	1.6448169511500002	24	45	0.0354166666667	0.825	24	80
5828	train	LG+G4	LG	True	False	False	1.9417		-1898.4706	3844.9413	3904.1231	7.8871664956	0.3429202824173913	0.242904427	2.4377049157	1.7566627525	13	23	0.00176834659593	0.747126436782	13	87
5829	train	LG+G4	LG	True	False	False	1.0151		-3295.9282	6643.8564	6720.1527	14.7111687484	0.588446749936	0.3841281276	5.1364725834	2.3864547351	14	25	0.112024665982	0.769784172662	14	139
583	train	LG	LG	False	False	False			-822.5423	1655.0846	1668.6322	1.5430646709	0.30861293418	0.1994989047	0.9046448932	0.65295479355	4	5	0.0225225225225	0.234234234234	4	111
5830	train	WAG+G4	WAG	True	False	False	0.8198		-4688.6083	9453.2165	9574.9688	14.2338263182	0.38469800860000003	0.2644865776	3.5001089234	2.04257434275	20	37	0.237637362637	0.598901098901	20	182
5831	train	LG	LG	False	False	False			-1279.2272	2568.4544	2583.5408	2.7633752818	0.55267505636	0.3216231524	1.1346355346	0.69242962595	4	5	0.0115894039735	0.046357615894	4	151
5834	train	LG+F+G4	LG	True	False	True	1.2017		-3359.0238	6800.0477	6929.3326	11.3860534384	0.5421930208761905	0.3603571094	3.9042787356	1.5553177528000002	12	21	0.0736994219653	0.71676300578	12	173
5835	train	LG+F	LG	False	False	True			-4191.3814	8454.7628	8579.4608	6.795588349	0.39974049111764703	0.3056364308	2.5074001445	1.45810255345	10	17	0.0737288135593	0.834745762712	10	236
5836	train	LG	LG	False	False	False			-1172.8167	2355.6333	2370.3771	2.3051871914	0.46103743828	0.2576169403	1.1811161096	0.5675682859	4	5	0.0425531914894	0.0780141843972	4	141
5838	train	LG+G4	LG	True	False	False	0.8988		-4843.7544	9715.5087	9772.2709	3.4091826788	0.26224482144615385	0.1393207009	1.6392515611	0.32837216195	8	13	0.0554577464789	0.361502347418	8	426
5839	train	LG+F+G4	LG	True	False	True	1.8117		-6020.711	12123.422	12268.4527	17.4113690937	0.8291128139857142	0.7505667244	4.2697571577	3.68410550505	12	21	0.0826771653543	0.822834645669	12	254
584	train	LG+G4	LG	True	False	False	0.9497		-18685.915	37427.83	37559.1039	10.4496594014	0.3870244222740741	0.3718724895	2.389722623	1.0426516271	15	27	0.102615193026	0.699875466999	15	803
5840	train	LG+G4	LG	True	False	False	1.9278		-1425.4572	2894.9144	2944.0647	8.819840814600001	0.41999241974285717	0.3159873375	2.9202675494	1.5386143214499999	12	21	0.0797101449275	0.826086956522	12	69
5843	train	WAG+G4	WAG	True	False	False	1.0834		-2298.3134	4624.6268	4666.9612	5.2187632961	0.40144333046923075	0.3466459365	1.3692992755000002	0.8657447540500001	8	13	0.00986842105263	0.447368421053	8	152
5845	train	LG+F	LG	False	False	True			-2239.7502	4535.5004	4626.7103	4.0960220951	0.45511356612222226	0.4149048647	1.8834011321	1.2954691715499997	6	9	0.0173611111111	0.526041666667	6	192
5846	train	LG+G4	LG	True	False	False	0.951		-3896.2979	7824.5958	7883.2032	4.5524985079	0.3034999005266667	0.2453787462	1.6257308883000001	1.1998379050999999	9	15	0.0694444444444	0.548611111111	9	288
5847	train	LG+G4	LG	True	False	False	0.7882		-697.8613	1411.7225	1431.169	2.1998539442	0.31426484917142855	0.2922355994	0.8646336087	0.7232896524	5	7	0.00714285714286	0.142857142857	5	84
5848	train	WAG+G4	WAG	True	False	False	1.1755		-2217.5431	4459.0861	4495.2935	6.1964843758	0.5633167614363637	0.4842355167	1.8424285901	1.4372544813	7	11	0.0160832544939	0.311258278146	7	151
585	train	rtREV+G4	rtREV	True	False	False	1.633		-7098.1841	14256.3682	14360.2832	17.0612673842	0.5883195649724138	0.5521468138	4.8951438478	3.6281030860000003	16	29	0.111228813559	0.826271186441	16	236
5852	train	LG+F+G4	LG	True	False	True	1.0496		-2534.7203	5135.4406	5238.5314	12.8451912662	0.9880916358615385	0.3694225941	3.0487451669	1.88151066885	8	13	0.0446428571429	0.535714285714	8	168
5853	train	VT+G4	VT	True	False	False	1.7316		-927.3792	1874.7584	1898.5787	3.7307234837	0.4145248315222222	0.3949396234	1.9091183831000003	1.50910925265	6	9	0.0416666666667	0.45	6	80
5856	train	WAG+G4	WAG	True	False	False	1.2166		-2473.5319	4971.0638	5009.643	6.3369805063	0.5760891369363637	0.4973580938	2.3332130017	0.8096124875999999	7	11	0.11102484472	0.369565217391	7	184
5857	train	JTT+G4	JTT	True	False	False	1.0483		-1226.4089	2544.8179	2617.6597	9.9150939881	0.2203354219577778	0.1806119145	1.9346824670999998	0.9305849969	24	45	0.00231481481481	0.833333333333	24	36
5858	train	LG+G4	LG	True	False	False	1.9737		-3945.0238	7938.0475	8015.3361	10.8125228562	0.4701096894	0.3836897035	2.2661535893	1.9425680745	13	23	0.188773388773	0.664864864865	13	185
5861	train	LG+G4	LG	True	False	False	1.7374		-2073.3648	4210.7297	4284.0244	13.1937556401	0.42560502064838707	0.3227548442	3.391984023	2.605062663	17	31	0.112812248187	0.849315068493	17	73
5862	train	LG+G4	LG	True	False	False	3.3427		-3529.6274	7135.2549	7231.0829	16.6100288304	0.44891969811891896	0.3546690032	3.9128518246999997	1.9352418371	20	37	0.020652173913	0.95652173913	20	92
5864	train	LG+F+G4	LG	True	False	True	1.3033		-5191.1552	10468.3104	10620.5847	10.4203030496	0.45305665433043474	0.3493966965	2.9656267055	1.4564026551	13	23	0.110407239819	0.737254901961	13	255
587	train	LG+G4	LG	True	False	False	0.7379		-3016.3152	6076.6304	6149.8437	13.7312212624	0.6538676791619048	0.2021195833	6.987615119	1.8582108094999998	12	21	0.156957928803	0.466019417476	12	206
5870	train	LG+F+G4	LG	True	False	True	0.9357		-7757.1825	15588.365	15761.6957	5.8408374759	0.34357867505294115	0.0901486961	3.9196608757	0.54925643725	10	17	0.204	0.5725	10	800
5873	train	JTT+G4	JTT	True	False	False	0.639		-1119.5143	2263.0287	2296.7749	2.2041527465	0.20037752240909093	0.1461709366	0.9091826513	0.5250081412000001	7	11	0.0627177700348	0.325203252033	7	123
5874	train	LG+G4	LG	True	False	False	2.3416		-3864.3215	7740.6429	7764.8987	4.1776236115	0.8355247223	0.5801537492	1.9357394744	1.07828487505	4	5	0.0783847980998	0.0451306413302	4	421
