msa_id	total_tree_length	mean_branch_length	median_branch_length	max_root_to_leaf_depth	median_root_to_leaf_depth	n_leaves	n_branches
6759	5.4561512333	0.36374341555333334	0.3407716916	1.5650771633	0.8185588859999999	9	15
6761	3.3921999233999998	0.3769111026	0.3139049389	1.5025558643999999	0.79438572295	6	9
6762	5.711486818	0.43934513984615386	0.3928083814	1.8592943134	0.79729029485	8	13
6763	4.9992544477	0.7141792068142857	0.5227080015	2.6276638637	1.3664636299	5	7
6764	7.6030375691000005	0.4472375040647059	0.3775224684	3.8307573804	2.8775727118	10	17
6766	2.8631670192	0.40902385988571427	0.2265417447	1.2540162266	0.5582183474	5	7
6772	4.1359959017	0.5908565573857143	0.5581245504	2.3766907736	1.0234549025000002	5	7
6773	1.5279345878000001	0.30558691756	0.171963171	0.6930204074	0.5902752252	4	5
6774	17.8627545773	0.23817006103066665	0.1690187763	3.0831916237	1.7731907524	39	75
6775	1.6931460356	0.2418780050857143	0.2992683887	0.4927650432	0.4529180477	5	7
6777	4.4120189911	0.49022433234444446	0.3193761209	1.966993728	1.1272091975	6	9
6778	14.144194154300001	0.5238590427518519	0.2903044236	2.7640486777	1.8081208416999999	15	27
678	116.1493206626	0.3426233647864307	0.2169308735	4.8984590495	2.6113940475	171	339
6780	6.8285275758	0.7587252862	0.3380439836	4.6526149288	0.84694585055	6	9
6783	7.7636814711	0.45668714535882354	0.3904078527	1.5911416669	1.08927414325	10	17
6784	4.5289461519	0.5032162390999999	0.5288105901	1.6805259826999999	1.1209859196999998	6	9
6788	1.1429881477000001	0.1632840211	0.1189250886	0.4284314099	0.2866758226	5	7
6789	1.717524313	0.19083603477777777	0.2235829704	0.6115874848	0.5007380259	6	9
6790	4.1228857303	0.45809841447777777	0.4136484675	2.3837838671	1.17775707745	6	9
6792	4.1615011088	0.46238901208888883	0.4336701875	1.2604733182999999	0.83076267615	6	9
6793	1.5168338959	0.30336677918	0.2995170124	0.8153429567999999	0.41443818875	4	5
6794	5.0819386268	0.5646598474222223	0.5185174813	1.8466362718	0.9817762436999999	6	9
6797	0.1908337267	0.03816674534	0.0226864924	0.1460412342	0.031107146000000002	4	5
6801	23.2228516273	0.5160633694955555	0.3481005884	3.4077372575	2.5231117964500003	24	45
6806	2.2472728771	0.24969698634444443	0.0367998311	2.0414017094	1.0424743245	6	9
6807	8.9011646309	0.5235979194647059	0.4333858013	2.2704022297999997	1.3353281777500001	10	17
6808	5.7088512517000005	0.3805900834466667	0.24614907	1.4403129117	1.1555691889	9	15
6809	1.4097532033	0.28195064066	0.1932088839	0.5864283397	0.42642868925	4	5
6810	1.7227987432	0.34455974864	0.2794115782	0.9750567887	0.29226376845	4	5
6812	1.4516240794000002	0.29032481588000003	0.3171239225	0.8765068806	0.41378919734999997	4	5
6814	4.2492418828	0.6070345546857142	0.6333047969	1.5247404516	0.8754197903	5	7
6816	3.8166957249999998	0.3469723386363636	0.2020542912	1.6028019409999998	1.140582572	7	11
682	5.5058676808	0.2897825095157895	0.2286453807	1.8138489684999999	1.3394755616	11	19
6823	2.1849392082	0.43698784164	0.4659376726	0.8829781822	0.62643236065	4	5
6828	16.2433850221	0.4390104060027027	0.2997811097	4.1555685963	2.9825982033500003	20	37
6836	1.5132850728	0.30265701456	0.1698989884	1.0143529509	0.26548024065000003	4	5
6838	2.2480020069	0.3211431438428572	0.2686562915	1.202879281	0.7680617874	5	7
6840	4.1091137385	0.45656819316666664	0.5149258602	1.4977866154	1.1333283541499999	6	9
6842	3.2802241672	0.29820219701818185	0.2512355099	1.1019727847	0.7516765539	7	11
6844	3.1587975007	0.24298442313076923	0.1831188005	1.1103123513	0.7912241452500001	8	13
6845	3.5187868887000002	0.5026838412428571	0.2711974632	2.1308877276000002	0.5292249277000001	5	7
6847	6.456468404	0.7173853782222221	0.6849531859	2.5154622732	1.3039938926999999	6	9
6848	6.5891179263	0.5990107205727273	0.2747047782	2.3086577105	1.4115275136	7	11
6849	24.1992863679	0.967971454716	0.7687100831	5.0941083029000005	2.48327781315	14	25
6855	13.890859771999999	0.7310978827368421	0.6106174115	2.6520538129	1.8122220689999997	11	19
6857	5.9439604556	0.45722772735384615	0.253353878	2.313924069	0.6314400617	8	13
6858	1.2187379206	0.24374758412	0.1655937279	0.522737232	0.3101143627	4	5
6859	2.9477551337	0.3275283481888889	0.0925818347	2.1655078036999997	0.18299522410000002	6	9
6868	4.0472975863	0.80945951726	0.843456064	2.4355465754	1.3218233975999998	4	5
688	17.1724877458	0.9038151445157896	0.848314131	6.8475637463000005	5.2103768786	11	19
6880	10.129498140199999	0.5331314810631579	0.393763451	3.7985233979000004	2.675408153	11	19
6882	6.5932737427	0.5993885220636364	0.4915657685	2.3262567108	1.4763191925999999	7	11
6883	2.3551980002	0.3364568571714286	0.2137103235	1.5813910891	0.6543859466	5	7
6885	6.2454985194	0.2715434138869565	0.1872412075	2.1823788223	0.8671838295000001	13	23
6886	2.4680052495	0.3525721785	0.0701860352	2.0813507275	0.24859050989999998	5	7
6887	42.9127189032	0.3043455241361702	0.2253304216	3.0957982126999997	1.6078247601999998	72	141
6888	1.4691453607	0.29382907214	0.2538949774	0.8690682257	0.38283082479999997	4	5
6889	4.5700214848	0.3515401142153846	0.2414542186	2.4618824232999996	1.00526287025	8	13
6892	3.0307872463	0.60615744926	0.4895403134	2.1549477544	0.66495241235	4	5
6893	4.1671402297	0.2451258958647059	0.2580667366	1.2232745936	0.6581597995499999	10	17
6894	4.0859495997	0.4539943999666667	0.4059200217	1.6830825244	1.3984588291	6	9
6896	3.8924620971	0.5560660138714286	0.4129711785	2.6893161367	1.9535531506	5	7
6897	1.3856914848	0.27713829696	0.2374819821	1.0151398782	0.52484273005	4	5
6898	2.0277204762	0.2896743537428571	0.3448608196	0.8916754347	0.6396926172999999	5	7
6899	2.1720465735	0.4344093147	0.4198874902	0.6422913043	0.6236740775	4	5
6900	2.7708263724	0.39583233891428576	0.2487555344	1.1381314943	0.6301995499	5	7
6903	5.7300778783	0.5209161707545454	0.4156581527	2.8030606783	2.3671290737	7	11
6904	5.0001857422	0.7143122488857143	0.5278388089	2.729755162	0.9272558388	5	7
6905	4.6068984688	0.3543768052923077	0.2635900591	2.5436032669	0.92126058815	8	13
6906	2.4976291552000003	0.3568041650285715	0.3699740761	0.8487742959	0.5998338014	5	7
6908	5.0115080885	0.2947945934411765	0.2767354761	1.1849449718999998	1.00235086275	10	17
6912	7.0205493577	1.40410987154	1.4669040512	3.1666356211	1.6805099443	4	5
6913	9.7976310948	0.29689791196363635	0.2633826493	2.666263037	1.48323263935	18	33
6914	6.4799008238	0.5890818930727273	0.3478080314	3.2452461783	0.8312116227999999	7	11
6918	5.7850552002999995	0.5259141091181818	0.4195304897	1.9837009316	1.0712869882	7	11
692	3.3896323807	0.17840170424736843	0.1155722055	0.9301065358	0.5355534846000001	11	19
6920	4.3601690844	0.4844632316	0.4141077996	1.3182306771	1.0764722847	6	9
6925	51.3795800233	0.4391417096008547	0.2722891047	4.0213924237	1.86437352085	60	117
6928	3.6213981333	0.5173425904714286	0.4929768179	1.1771399621	0.9660256596000001	5	7
693	23.8216765721	0.4494655957	0.337839036	5.1764061005999995	3.2282747128000002	28	53
6934	6.9740541919000005	0.7748949102111111	0.6209616374	3.4852377701000004	1.3961390176	6	9
6938	2.5067596005	0.5013519201000001	0.4891253104	1.5617281296	0.8641659678	4	5
6939	2.0263337619	0.2894762517	0.1624535553	1.1854209123	0.4376267497	5	7
6940	15.9411379264	0.6930929533217391	0.6895874282	3.0721270311	1.7149186594999999	13	23
6941	5.7509906419	0.2129996534037037	0.1566053469	1.7833758957999999	0.9401417084	15	27
6948	3.609184071	0.7218368142	0.5793401701	1.8515364694	0.8966900134	4	5
6949	2.5496896629	0.28329885143333333	0.2872688458	0.7785486000999999	0.48892837465	6	9
695	23.9221152103	0.4882064328632653	0.3730511761	4.0777576761	3.30328556635	26	49
6952	4.2433824953	0.4714869439222222	0.3211639324	1.8184324555	0.8907574596000001	6	9
6957	0.219989175	0.043997835	0.049972771	0.08638772689999999	0.06680022405	4	5
6958	2.7368315978999997	0.3909759425571428	0.2816521735	1.6721702455999998	1.5570912189	5	7
6959	1.7353162961	0.34706325922	0.2910429417	0.9641112235	0.42361238689999997	4	5
6962	2.2884613991	0.45769227982	0.3139282302	1.4536542552	0.5111153908	4	5
6965	4.881274239	0.37548263376923074	0.2707860713	2.0731765227	1.2183862750499999	8	13
6967	1.6165821505	0.3233164301	0.2722136542	0.9718320104	0.3767090209	4	5
697	41.5428333905	0.2680182799387097	0.193351908	2.7825437446	1.5996602498999999	79	155
6970	2.1688050903000002	0.30982929861428576	0.2455907715	0.6251646075999999	0.4536332481	5	7
6972	6.5365948778	0.5942358979818182	0.5724093387	1.7674398083	0.8447342497	7	11
6973	3.5811821426	0.5115974489428571	0.4261467855	2.7709457616999997	1.8325457990999998	5	7
6974	2.9583494372000003	0.32870549302222224	0.2846265915	1.2062003318	0.6402165211499999	6	9
6975	1.6069292365999999	0.32138584732	0.2437509843	0.5572313481	0.4640437406	4	5
6976	3.8348467375	0.4260940819444444	0.4648985084	1.3579810532	0.8025536477499999	6	9
6981	3.713350919	0.7426701837999999	0.9900393565	1.3531844716	1.2057309299999999	4	5
6982	5.4159486024	0.6017720669333334	0.4279851595	3.1852435133	0.69160242855	6	9
6989	3.8569353745	0.4285483749444444	0.4041049093	1.8750278661	1.31437468285	6	9
699	3.5530966932	0.27331513024615384	0.2710028698	1.6057831819	1.1970463101000002	8	13
6990	4.744868865	0.5272076516666666	0.4567483634	3.0685639475	1.49890807325	6	9
6998	40.5146280871	0.40923866754646465	0.2954897816	7.5818213081	1.4943999932999998	51	99
6999	2.9690685384	0.42415264834285715	0.23704364	2.2011854697	0.274373485	5	7
70	53.5746207469	0.5102344833038095	0.3916465507	4.6442929049999995	1.66453976645	54	105
700	54.8213284813	0.4606834326159664	0.3354831885	4.0865811762	2.412551402	61	119
7000	16.4066060334	0.6562642413359999	0.3591031293	3.0674196855	2.0998011202999995	14	25
7002	5.6248510702	0.8035501528857143	0.7093256286	2.1022019353	1.6013340766000002	5	7
7005	5.8750186521	1.1750037304199998	1.2695049904	2.8798810082	1.513415589	4	5
7010	1.7958744836	0.25655349765714286	0.2535788375	0.5750334625	0.3886131506	5	7
7013	9.33505699	0.25229883756756755	0.2314767622	2.0408557977	1.36830645795	20	37
7014	5.8461204606	1.16922409212	0.1301574886	4.8352834655	0.48148597154999995	4	5
7015	5.4573151412000005	0.6063683490222223	0.5008394818	2.4693973997	1.9477572585	6	9
702	74.3434646031	0.5127135489868966	0.3314449805	5.729145691	3.0934594957500003	74	145
7020	3.0389103825	0.6077820765	0.6346363456	1.2993790092	0.9571648994000002	4	5
7023	33.8705582243	0.5210855111430769	0.4728743097	5.3473376523	4.2540356758	34	65
7027	3.7081788404	0.41201987115555555	0.2268827088	1.2490325167	0.9271694025	6	9
7031	5.8854988011	0.6539443112333333	0.5550369921	1.8458568621	1.33141210185	6	9
7033	5.4698845157	0.3646589677133333	0.1890338938	2.9445359409	2.6222107694	9	15
7034	4.0525636113	0.5789376587571429	0.4222067267	1.4160220415	1.194646787	5	7
7039	1.6404360293	0.32808720586	0.0656051538	1.5108739082	0.67863858725	4	5
704	18.627419045499998	0.4776261293717948	0.3160989453	5.0128073238	1.8586614498	21	39
7040	7.3735823968	0.8192869329777778	0.7907366342	4.1406640654	1.7743908764	6	9
7041	1.3297358143	0.26594716286	0.2139285538	0.8283660965	0.2200585959	4	5
7042	3.5860285929	0.39844762143333334	0.2871517196	2.318690297	1.1411550848	6	9
7043	4.5275168561	0.5030574284555556	0.283171756	2.6096852066	1.3813812034000001	6	9
7046	1.5227197602	0.30454395204	0.1989806735	0.7040528068	0.3525854922	4	5
7049	3.0164437497	0.2320341345923077	0.2139973876	1.157745047	0.7133140976999999	8	13
705	102.7117516095	0.49619203676086954	0.2641179757	9.1350820317	3.9879292006	105	207
7050	19.1417614043	0.3753286549862745	0.2583571473	3.8635286668	2.1810313351	27	51
7054	11.147267998	0.6557216469411765	0.4267644775	2.9890249901	2.2306671563	10	17
706	6.7582871731	0.2047965810030303	0.1208087963	1.9876578426	1.1797802004499998	18	33
7060	2.0175910740000003	0.40351821480000005	0.3969769758	1.2901621207	0.67174350825	4	5
7064	4.3713755588000005	0.6244822226857144	0.4003666168	2.3513419111	0.6255010626	5	7
7067	5.1938653124	0.16754404233548387	0.0834851398	2.6716820386	0.9259474584999999	17	31
7070	1.7582732278	0.25118188968571425	0.2017859675	1.0702144041000001	0.9452041902	5	7
7072	5.6926669291	0.5175151753727273	0.4845372188	1.5876009143	1.1867280524	7	11
7073	1.5805951546	0.31611903092000004	0.2505236073	0.7778764325	0.56079656995	4	5
7074	3.4196215595	0.6839243119	0.7754870931	1.1291603716	0.9446511699	4	5
7075	6.8708488025	0.2987325566304348	0.2416131257	2.5734478676	1.1674600067	13	23
7078	5.3746525481	0.35831016987333336	0.2784166158	2.2142316973000002	0.8722942666	9	15
7081	5.1240327718	0.34160218478666665	0.1924949845	1.8088342196	0.9100685134	9	15
7082	19.8355015256	0.25760391591688314	0.1934293198	2.8114540571999997	1.7638370904	40	77
7086	5.4075212138	0.2575010101809524	0.1966116511	1.9285516892999999	1.2893966042499998	12	21
7089	6.588278679	0.38754580464705884	0.3130845347	2.5805752221000002	1.6357271040499999	10	17
7094	22.8392219283	0.5311446960069767	0.3084056865	10.4182799358	4.1551343047	23	43
7096	23.5706856835	0.2590185239945055	0.1875017071	2.0379831423	1.2009717303	47	91
7097	34.7195612438	0.3990754165954023	0.2824081562	6.799463604899999	3.4346071038999995	45	87
7098	20.7336231212	0.3912004362490566	0.2240590092	3.2865300185	1.8586749475	28	53
7099	37.8639942447	0.4674567190703704	0.3086080364	3.9224588764999995	2.2643821962499997	42	81
71	44.2475154826	0.4380942126990099	0.2417929561	11.072201884900002	8.105270776449998	52	101
710	2.4034203404	0.07752968839999999	0.043008017	1.3523940474	0.1467805742	17	31
7100	4.9005028711000005	0.44550026100909096	0.3464826963	1.6324881814999999	0.9832516929	7	11
7103	8.5924807496	0.5054400440941177	0.3681165155	2.9081345897	1.6780602728	10	17
7104	14.0759948354	0.5213331420518519	0.3479888175	4.0028325699	2.645386629	15	27
7105	6.0595845238	1.21191690476	1.3119956637	2.1196749516	1.56000335985	4	5
7107	3.0309810705	0.6061962141	0.4138797362	1.5201014283	0.9297278606999999	4	5
7109	4.3262600287	0.6180371469571428	0.5155066135	2.4189944893	1.011874038	5	7
7110	8.4155642248	0.9350626916444446	0.6915122505	2.7350455836	1.83120010235	6	9
7111	1.381693626	0.1973848037142857	0.1476325406	0.5831778404	0.3092820255	5	7
7113	8.275561164900001	0.7523237422636364	0.2060205698	5.5285570153000005	0.2672515333	7	11
7115	30.5957419645	0.22332658368248176	0.1595838878	3.1094150581	1.6520272301499999	70	137
7116	10.1397599732	0.7799815364	0.914301809	2.1421371441	1.344410281	8	13
7119	38.454606714200004	1.2404711843290324	0.590048719	7.6916232442000005	4.400743458	17	31
712	14.3907059627	0.575628238508	0.2900131155	4.4223318296	3.8539960201000003	14	25
7120	26.3135292338	0.2891596619098901	0.1816465146	4.4167421939	0.8327729415	47	91
7121	13.6523191205	0.5056414489074074	0.3397177164	2.3486194968999996	1.5218088169	15	27
7123	22.0857784236	0.4330544788941177	0.2382352732	4.1958370910000005	1.733702128	27	51
7125	5.7072056049999995	0.634133956111111	0.4599230679	3.1710866077000004	2.212221136	6	9
7128	3.9843313816	0.44270348684444444	0.3122928158	1.6475229419000001	0.6832011848999999	6	9
7129	24.7583937184	0.3215375807584416	0.2551227202	2.466143741	1.6068418931	40	77
7131	19.1633764575	0.46739942579268295	0.3560349544	3.918233679	2.4711429925	22	41
7132	10.2926126015	0.5417164527105264	0.283740951	4.5052399156	1.7965721131999999	11	19
7133	29.0341704457	0.3337260970770115	0.2352350915	2.3827165039000002	1.4661864583000002	45	87
7136	6.4038029752	0.5821639068363637	0.6831966668	1.4786397155	0.8910352167	7	11
7137	8.3505179734	0.5567011982266667	0.4533213398	1.7499337645	0.9398391766	9	15
7138	17.4566932918	0.4476075203025641	0.2903659598	3.7971366007999996	1.1146256517	21	39
7139	10.1118353805	0.5322018621315789	0.4387828392	2.8537092614999997	1.5507309398999998	11	19
714	9.7190740917	0.388762963668	0.2496253922	5.1923994763	1.5851855764999998	14	25
7141	6.989242219199999	0.635385656290909	0.640554041	3.1717474888999995	2.5376388242999997	7	11
7149	9.5828255366	0.4563250255523809	0.3533602995	2.302410916	1.6887765518499998	12	21
715	6.433226984	0.7148029982222223	0.4139107439	3.9838042579	0.6055533737500001	6	9
7150	16.5663961242	0.4477404357891892	0.2959898127	3.6044223461	1.4268575666	20	37
7152	14.0857308447	0.5216937349888889	0.369918272	5.8269722222	2.2586366254	15	27
7153	7.5565966692	0.6869633335636364	0.5288792661	2.3147308635	1.5149137365	7	11
7154	6.9189955639	0.25625909495925925	2.6884e-06	2.1996911372	1.5804893213999998	15	27
7155	4.210566501	0.6015095001428571	0.5323659617	1.9586008763	1.1304576816999998	5	7
7156	49.7509569359	0.49258373203861383	0.3477870186	3.5939228269	2.4183216666	52	101
7157	5.7291778633	0.8184539804714286	0.7878606804	2.0904775055	1.3494500953	5	7
7158	9.416051369	0.5538853746470588	0.4196217013	3.0620898975	1.6876794098499999	10	17
7159	13.6878927922	0.18750538071506848	0.1275027064	3.4013305824	1.59100175295	38	73
716	33.1538885522	0.43056998119740264	0.3182872991	4.390096574599999	2.9943145757000007	40	77
7160	3.4580067776	0.26600052135384616	0.2189392579	1.0355987243	0.6940840131	8	13
7162	7.2285005678	0.48190003785333335	0.4414305045	3.6288062028	1.6456430621999998	9	15
7163	6.4427092465	0.4295139497666666	0.2899131684	2.4988383815999997	1.2481530042	9	15
7165	64.9451363614	0.354891455526776	0.2026280782	8.621517602399999	2.9118302258	93	183
7166	9.6223583791	0.5660210811235293	0.3999348503	1.8186047304000001	1.3599035849	10	17
7168	8.3607956348	0.3981331254666667	0.2297331696	1.8105153857	1.2949839129	12	21
7169	4.9843269648	0.4531206331636364	0.5281678352	1.5127657323	0.7249209952000001	7	11
7170	1.1795559188	0.23591118376	0.2041252475	0.5636097122	0.26269374945	4	5
7171	11.8031182244	0.6212167486526315	0.6856803198	2.4210254319	1.3255860007	11	19
7172	10.0589748346	0.3468612011931035	0.2046544659	2.7094266335	1.7334744073499997	16	29
7173	11.0310653553	0.8485434888692308	0.5216996139	4.927738622	2.4987158329	8	13
7174	9.4881138694	0.5581243452588235	0.36899221	5.0625486162	2.7658322565999995	10	17
7175	7.7350676462	0.4071088234842105	0.2199253374	5.2473445126	2.5167983241	11	19
7177	5.4226195351	0.49296541228181817	0.4312751547	2.5682291299	1.1512170078000001	7	11
7179	5.1231587008	0.3415439133866667	0.0292682985	4.6209511811	0.3096387719	9	15
718	8.2678068693	0.43514772996315787	0.2938726005	3.9796376002	3.2326764179000005	11	19
7180	35.980724739	0.4672821394675325	0.3225807689	3.3385196065000007	2.54646742145	40	77
7182	5.9437787652	0.6604198628	0.5896909811	1.4172848073	1.1482318594	6	9
7183	14.7230131881	0.6401310081782609	0.4978791275	2.6152758272	1.5617079291000002	13	23
7184	36.691099286	0.4644442947594936	0.4078199259	2.9184115354999998	1.5090515693	41	79
7185	6.6457756158	0.6041614196181818	0.4154297039	2.5014405115000002	1.0919436552	7	11
7186	13.359141518	0.40482247024242424	0.2742854608	2.6938465453999996	1.5966886487499998	18	33
7189	3.2923919002	0.65847838004	0.5222204138	1.9473494712	0.7812039956499999	4	5
7190	24.9549744697	0.5803482434813954	0.4406116549	4.3179817498	2.0516805921000003	23	43
7193	84.4701102831	0.5825524847110345	0.3946357002	6.4846135452	3.3664781487499997	74	145
7196	8.3703705524	0.5580247034933333	0.3121668536	3.2524280872	2.3609374558000003	9	15
7197	9.8850011507	0.2017347173612245	0.1128641976	1.6051947695	0.7564093667	26	49
7199	14.7957589632	0.32879464362666666	0.1887868716	3.1312488435	1.8857992896999998	24	45
720	13.0624644749	0.39583225681515155	0.2403112457	5.2873030886	1.61081932995	18	33
7201	20.3530164247	0.5815147549914286	0.4702506593	2.8394366533	1.9097001009999999	19	35
7202	3.8326379038	0.7665275807599999	0.5781870211	2.4339711082999997	0.88825663655	4	5
7203	3.4260906946	0.68521813892	0.9714427289	1.1259816231000002	0.9756114098499999	4	5
7206	5.9691476852	0.39794317901333337	0.3373837764	3.0501837388	1.926994144	9	15
7208	5.4401497806000005	0.6044610867333334	0.520846629	2.7250350417	1.39862752175	6	9
7209	12.2029232589	1.7432747512714286	0.9055698274	6.0298547625	2.3036236262	5	7
7210	5.0208426244	0.5578714027111111	0.4244468141	2.3902333371999998	1.6580573609	6	9
7211	3.8152769636	0.42391966262222225	0.3383279407	1.7891517018999998	0.6366339921499999	6	9
7212	4.1389132105	0.5912733157857143	0.2604694764	2.2519229688	0.6604873054	5	7
7213	7.812703879	0.7102458071818182	0.56334566	2.3512178432	2.1001467862	7	11
7216	7.2038207019	0.8004245224333333	0.9994257426	2.189554707	1.7187954648	6	9
722	5.5455705292	0.4265823484	0.2836894352	2.4127012004	1.72570559405	8	13
7222	1.915954395	0.17417767227272726	0.048850607	0.8482924628999999	0.0979988345	7	11
7224	8.9753020523	0.3902305240130435	0.4138766779	1.5759321521	1.2463030348	13	23
7225	6.0842400579	0.5531127325363636	0.4462453453	3.0794096165	2.1351595713	7	11
7227	23.296839904	0.2353216151919192	0.2230444146	5.0430853157	1.9913069159	51	99
7229	15.397941138	0.6159176455200001	0.5374718025	3.2234653705	1.8429258335	14	25
723	15.090845848999999	0.8876968146470587	0.3276916671	6.703084410299999	2.4123746982	10	17
7230	7.9290784912	0.7208253173818182	0.550576834	3.7217861423	2.9719291944	7	11
7236	2.1066251604	0.42132503208000005	0.293657257	1.7004716903000001	0.7223730748	4	5
7237	10.5081252493	0.30023214998000003	0.1953579115	1.7610783320999999	1.3161014766	19	35
7238	76.2261639645	0.837650153456044	0.5906906876	9.529491956700001	3.7130511362	47	91
7240	62.1104259682	0.44683759689352515	0.3251169739	7.8931698506	4.4600073415	71	139
7245	52.314418988999996	0.69752558652	0.5612115563	5.5065072645	3.2508724159000004	39	75
7247	11.4214358192	0.45685743276799995	0.3513600782	4.3070029113	2.2645713708999997	14	25
7249	13.8684016039	0.3081867023088889	0.2211492755	3.0767758937	1.6374155904	24	45
7253	41.4700120623	0.4026214763330097	0.2951851283	4.69443677	2.8277176652	53	103
7256	6.4966815105	0.22402350036206897	0.2253520083	2.3583122638	1.6873170761499998	16	29
7257	15.611851562	0.821676398	0.4977210383	5.6444368496	2.4435807416	11	19
7258	7.4618202512	0.8290911390222222	0.6188448643	4.0981742702	2.0660010828499997	6	9
726	18.8834450121	0.46057182956341464	0.3414353419	4.078377758	2.5430308096	22	41
7260	3.2741668973999998	0.2518589921076923	0.2418896005	1.3758767744000002	0.87234658155	8	13
7261	192.7682935452	0.3926034491755601	0.2541282419	9.6733453467	6.684972199800001	247	491
7262	6.1960834777	0.1770309565057143	0.1171451092	2.9680306432	1.9183869247	19	35
7263	8.6101722083	0.7827429280272727	0.6413156071	2.6256362426999997	1.8206833666	7	11
7264	31.8419764767	0.8164609353000001	0.371319204	7.558745813000001	2.0242896815	21	39
7265	11.1606323959	0.4852448867782609	0.4135346492	3.1576085978999995	1.7548573711	13	23
7269	42.9691944389	0.38025835786637163	0.2842212175	4.292729312700001	2.6875943421499997	58	113
727	20.6077852438	0.5284047498410256	0.3676669604	4.4212856243	3.3210390633000006	21	39
7270	48.5174108372	0.4293576180283186	0.3599882945	3.2629945628000003	1.7155748156	58	113
7271	4.678051791400001	0.5197835323777779	0.2575615765	2.5616516327	2.0039930779	6	9
7272	85.676167037	0.40223552599530515	0.2817081217	5.5610813193999995	3.18421107995	108	213
7275	22.4548207432	0.6068870471135135	0.3399948493	7.028298619	4.73100607375	20	37
7276	63.6588423626	0.3596544766248587	0.2646131216	7.061543374200001	2.00956906375	90	177
7277	89.2300923496	0.373347666734728	0.2839477774	5.258076731199999	3.1254019714999997	121	239
7282	48.7040717272	0.7492934111876923	0.5078939181	6.6418804404	4.08409996235	34	65
7284	39.8170465218	0.9259778260883721	0.7168937103	6.867535223299999	4.6714362911	23	43
7285	35.1333764038	0.6888897334078431	0.4184643097	9.308785111999999	5.119315089500001	27	51
7288	31.3592316534	0.7648593086195121	0.461755791	6.861236481300001	2.9152249325	22	41
7289	43.2654729491	0.9205419776404256	0.5010398459	10.5653630514	4.2624505252	25	47
7290	36.5632020286	0.36932527301616164	0.2312351811	3.3683068419	1.9999591086	51	99
7291	14.1074895107	0.4864651555413793	0.344245182	5.4645984271	2.4844323259000003	16	29
7292	17.0757801793	0.46150757241351353	0.3855026914	4.3541848935	3.5121647496	20	37
7294	55.0505843659	0.37965920252344826	0.2607869013	8.0930123042	3.09106860755	74	145
7297	2.3762850117	0.21602591015454545	0.1040995848	0.8873463092	0.4810037291	7	11
7298	56.2226027559	0.32498614309768786	0.2165276584	3.9656993461999996	1.50523701775	88	173
73	58.2068793733	0.44432732346030535	0.2730426898	4.3664623412	2.3207732588999996	67	131
730	23.4190122702	0.30414301649610387	0.2049561036	5.7075388463	1.35315198115	40	77
7301	4.5053382471	0.30035588314	0.3314239539	0.9946848814	0.8376467082000001	9	15
7304	2.8936267305	0.2630569755	0.2092950042	1.2859787998	0.5114515323	7	11
7309	19.4282029702	0.7195630729703704	0.2669487491	7.7565716429	1.1830025191	15	27
731	0.9607641382000001	0.19215282764000002	0.19574257	0.4448649935	0.340105252	4	5
7311	17.2369228276	0.5223309947757576	0.3815529439	4.9985316833	2.2741489408	18	33
7313	30.4651165688	0.3423046805483146	0.2496464909	3.9629348315	1.88405946745	46	89
7315	71.1589666132	0.24622479796955016	0.1626046674	11.845201426000004	1.39553809185	146	289
7317	19.3792429673	0.1811144202551402	0.1663998118	1.3166326098	1.0485802697	55	107
7318	55.6675613125	0.2715490795731707	0.2085087081	3.5936524971	2.3801438964500004	104	205
7319	55.1633593033	0.698270370927848	0.4315777908	8.3069086778	3.7119424806	41	79
7320	80.2488029956	0.3803260805478673	0.2890564622	2.6977540153	1.7340048304	107	211
7322	104.2283074321	0.3874658268851301	0.256113302	10.137290787499998	6.690249532249999	136	269
7325	72.0708441603	0.32318764197443944	0.2557780288	6.3170397178	1.8220788332	113	223
7329	24.975441308	0.4712347416603774	0.3060214035	4.591472466	2.0758627256499995	28	53
733	19.4129304983	0.49776744867435896	0.3179033558	4.093931467	2.9353071957	21	39
7330	23.3340629355	0.49646942415957446	0.3486364555	3.6268674218	1.7141586578999997	25	47
7332	11.6348517336	0.4012017839172414	0.2828273124	2.2242588878	1.6537258327	16	29
7333	6.1010879885	0.24404351954	0.1589045678	2.9835440133	1.04768452215	14	25
7334	23.7136089527	0.44742658401320756	0.3591041885	5.6850629132999995	1.7424136787999998	28	53
7337	5.7693535681	0.5244866880090909	0.453175285	2.6696407219	1.7038869393	7	11
7338	3.5085652474	0.38984058304444447	0.2406403043	1.8687719212	0.96381281695	6	9
7339	63.8523131683	0.7016737710802198	0.501953889	6.2172928391	3.7674061846	47	91
734	27.1231209458	0.5318259008980393	0.3146432518	5.3550526685	1.4235527542000002	27	51
7340	8.4420104713	0.3670439335347826	0.2249345255	3.0571161163	1.8317135865	13	23
7341	7.0253983111	0.5404152547	0.3548249117	3.9676251079	1.03909474595	8	13
7342	21.0237115955	0.6006774741571429	0.5434722654	5.669398284100001	2.5195965216999996	19	35
7344	3.0376322232	0.20250881488	0.1558471807	1.133476603	0.4690847665	9	15
7345	11.820180708	0.3030815566153846	0.2131453909	3.8469481097999996	1.5602247609	21	39
