label	split	msa_id	recon_mse
synthetic_fixed	synthetic	syn_000268	0.00729341711849
synthetic_fixed	synthetic	syn_000269	0.00721594784409
synthetic_fixed	synthetic	syn_000270	0.00584163470194
synthetic_fixed	synthetic	syn_000271	0.00607722625136
synthetic_fixed	synthetic	syn_000272	0.00699880346656
synthetic_fixed	synthetic	syn_000273	0.00549189886078
synthetic_fixed	synthetic	syn_000274	0.00581800146028
synthetic_fixed	synthetic	syn_000275	0.00930606015027
synthetic_fixed	synthetic	syn_000276	0.00752501236275
synthetic_fixed	synthetic	syn_000277	0.00579191464931
synthetic_fixed	synthetic	syn_000278	0.00699695525691
synthetic_fixed	synthetic	syn_000279	0.00637852400541
synthetic_fixed	synthetic	syn_000280	0.00566797470674
synthetic_fixed	synthetic	syn_000281	0.00751180015504
synthetic_fixed	synthetic	syn_000282	0.00427495455369
synthetic_fixed	synthetic	syn_000283	0.00413285614923
synthetic_fixed	synthetic	syn_000284	0.00867012143135
synthetic_fixed	synthetic	syn_000285	0.00729482620955
synthetic_fixed	synthetic	syn_000286	0.00741519685835
synthetic_fixed	synthetic	syn_000287	0.0114578083158
synthetic_fixed	synthetic	syn_000288	0.00855614617467
synthetic_fixed	synthetic	syn_000289	0.0108889788389
synthetic_fixed	synthetic	syn_000290	0.00980876944959
synthetic_fixed	synthetic	syn_000291	0.0061987969093
synthetic_fixed	synthetic	syn_000292	0.00596467638388
synthetic_fixed	synthetic	syn_000293	0.00434193527326
synthetic_fixed	synthetic	syn_000294	0.00717311911285
synthetic_fixed	synthetic	syn_000295	0.00959270633757
synthetic_fixed	synthetic	syn_000296	0.00298646884039
synthetic_fixed	synthetic	syn_000297	0.00732101965696
synthetic_fixed	synthetic	syn_000298	0.00549021037295
synthetic_fixed	synthetic	syn_000299	0.0126995285973
synthetic_fixed	synthetic	syn_000300	0.00524872913957
synthetic_fixed	synthetic	syn_000301	0.00546524534002
synthetic_fixed	synthetic	syn_000302	0.0103197973222
synthetic_fixed	synthetic	syn_000303	0.00512420758605
synthetic_fixed	synthetic	syn_000304	0.00388819468208
synthetic_fixed	synthetic	syn_000305	0.00681640580297
synthetic_fixed	synthetic	syn_000306	0.00399306137115
synthetic_fixed	synthetic	syn_000307	0.0095570506528
synthetic_fixed	synthetic	syn_000308	0.00727193802595
synthetic_fixed	synthetic	syn_000309	0.00699865072966
synthetic_fixed	synthetic	syn_000310	0.00360689451918
synthetic_fixed	synthetic	syn_000311	0.00874588266015
synthetic_fixed	synthetic	syn_000312	0.00390683813021
synthetic_fixed	synthetic	syn_000313	0.00694201886654
synthetic_fixed	synthetic	syn_000314	0.00556773599237
synthetic_fixed	synthetic	syn_000315	0.00508477259427
synthetic_fixed	synthetic	syn_000316	0.00362730096094
synthetic_fixed	synthetic	syn_000317	0.00568627845496
synthetic_fixed	synthetic	syn_000318	0.00455032009631
synthetic_fixed	synthetic	syn_000319	0.00499964924529
synthetic_fixed	synthetic	syn_000320	0.00770035665482
synthetic_fixed	synthetic	syn_000321	0.00638039782643
synthetic_fixed	synthetic	syn_000322	0.00905853137374
synthetic_fixed	synthetic	syn_000323	0.0078732194379
synthetic_fixed	synthetic	syn_000324	0.00817692279816
synthetic_fixed	synthetic	syn_000325	0.00789940077811
synthetic_fixed	synthetic	syn_000326	0.00869180262089
synthetic_fixed	synthetic	syn_000327	0.00695179030299
synthetic_fixed	synthetic	syn_000328	0.00796723552048
synthetic_fixed	synthetic	syn_000329	0.0076690884307
synthetic_fixed	synthetic	syn_000330	0.00557916425169
synthetic_fixed	synthetic	syn_000331	0.0058298301883
synthetic_fixed	synthetic	syn_000332	0.0124602038413
synthetic_fixed	synthetic	syn_000333	0.00584661774337
synthetic_fixed	synthetic	syn_000334	0.00598509330302
synthetic_fixed	synthetic	syn_000335	0.00823386199772
synthetic_fixed	synthetic	syn_000336	0.00596683798358
synthetic_fixed	synthetic	syn_000337	0.00511878821999
synthetic_fixed	synthetic	syn_000338	0.00428469013423
synthetic_fixed	synthetic	syn_000339	0.00311989383772
synthetic_fixed	synthetic	syn_000340	0.0107334377244
synthetic_fixed	synthetic	syn_000341	0.00587037485093
synthetic_fixed	synthetic	syn_000342	0.00593674276024
synthetic_fixed	synthetic	syn_000343	0.00678421277553
synthetic_fixed	synthetic	syn_000344	0.00735683180392
synthetic_fixed	synthetic	syn_000345	0.00743204168975
synthetic_fixed	synthetic	syn_000346	0.00796711817384
synthetic_fixed	synthetic	syn_000347	0.00725559704006
synthetic_fixed	synthetic	syn_000348	0.00632624560967
synthetic_fixed	synthetic	syn_000349	0.00976615119725
synthetic_fixed	synthetic	syn_000350	0.00285832444206
synthetic_fixed	synthetic	syn_000351	0.00805903133005
synthetic_fixed	synthetic	syn_000352	0.00854369997978
synthetic_fixed	synthetic	syn_000353	0.00991351902485
synthetic_fixed	synthetic	syn_000354	0.00494742253795
synthetic_fixed	synthetic	syn_000355	0.00902955699712
synthetic_fixed	synthetic	syn_000356	0.0043588289991
synthetic_fixed	synthetic	syn_000357	0.00689401105046
synthetic_fixed	synthetic	syn_000358	0.00944557692856
synthetic_fixed	synthetic	syn_000359	0.00921560451388
synthetic_fixed	synthetic	syn_000360	0.0067230486311
synthetic_fixed	synthetic	syn_000361	0.00476199574769
synthetic_fixed	synthetic	syn_000362	0.0083713689819
synthetic_fixed	synthetic	syn_000363	0.00802847463638
synthetic_fixed	synthetic	syn_000364	0.00345339439809
synthetic_fixed	synthetic	syn_000365	0.0063259806484
synthetic_fixed	synthetic	syn_000366	0.00792584195733
synthetic_fixed	synthetic	syn_000367	0.00422266498208
synthetic_fixed	synthetic	syn_000368	0.0109660923481
synthetic_fixed	synthetic	syn_000369	0.0067345816642
synthetic_fixed	synthetic	syn_000370	0.00359083083458
synthetic_fixed	synthetic	syn_000371	0.00664055999368
synthetic_fixed	synthetic	syn_000372	0.00794708169997
synthetic_fixed	synthetic	syn_000373	0.00981204397976
synthetic_fixed	synthetic	syn_000374	0.0113748740405
synthetic_fixed	synthetic	syn_000375	0.00506821833551
synthetic_fixed	synthetic	syn_000376	0.00485912617296
synthetic_fixed	synthetic	syn_000377	0.00633956957608
synthetic_fixed	synthetic	syn_000378	0.00614321324974
synthetic_fixed	synthetic	syn_000379	0.00684136524796
synthetic_fixed	synthetic	syn_000380	0.00523613486439
synthetic_fixed	synthetic	syn_000381	0.00682883523405
synthetic_fixed	synthetic	syn_000382	0.00753443827853
synthetic_fixed	synthetic	syn_000383	0.0069688251242
synthetic_fixed	synthetic	syn_000384	0.00678685866296
synthetic_fixed	synthetic	syn_000385	0.00472400151193
synthetic_fixed	synthetic	syn_000386	0.00614139158279
synthetic_fixed	synthetic	syn_000387	0.00430316990241
synthetic_fixed	synthetic	syn_000388	0.004742722027
synthetic_fixed	synthetic	syn_000389	0.00749410269782
synthetic_fixed	synthetic	syn_000390	0.00802275817841
synthetic_fixed	synthetic	syn_000391	0.00660205958411
synthetic_fixed	synthetic	syn_000392	0.00726419035345
synthetic_fixed	synthetic	syn_000393	0.00670527014881
synthetic_fixed	synthetic	syn_000394	0.00946658384055
synthetic_fixed	synthetic	syn_000395	0.00589559599757
synthetic_fixed	synthetic	syn_000396	0.00582843692973
synthetic_fixed	synthetic	syn_000397	0.00719526549801
synthetic_fixed	synthetic	syn_000398	0.00578643148765
synthetic_fixed	synthetic	syn_000399	0.00848162919283
synthetic_fixed	synthetic	syn_000400	0.00928366463631
synthetic_fixed	synthetic	syn_000401	0.0154709639028
synthetic_fixed	synthetic	syn_000402	0.00621655769646
synthetic_fixed	synthetic	syn_000403	0.0043225158006
synthetic_fixed	synthetic	syn_000404	0.00405019568279
synthetic_fixed	synthetic	syn_000405	0.00931627675891
