label,source_run,id,n_tips,length,rf,norm_rf,weighted_rf,kf_score,MAE,MRE
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2000_10_tips_250,10,250,2.000000,0.142857,0.496532,0.249206,0.103555,0.139847
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2002_10_tips_250,10,250,0.000000,0.000000,0.346438,0.269700,0.181619,0.324571
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2006_10_tips_250,10,250,4.000000,0.285714,2.692183,1.066701,0.564927,0.108159
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,200_10_tips_250,10,250,2.000000,0.142857,0.878123,0.546253,0.397784,0.148402
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2014_10_tips_250,10,250,2.000000,0.142857,2.667677,1.430716,1.021960,0.259725
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,201_10_tips_250,10,250,0.000000,0.000000,0.534357,0.354311,0.248910,0.238680
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2022_10_tips_250,10,250,0.000000,0.000000,4.545511,2.211732,0.843419,0.154667
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2027_10_tips_250,10,250,0.000000,0.000000,0.344570,0.192829,0.134526,0.198152
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2030_10_tips_250,10,250,0.000000,0.000000,4.612065,2.099275,0.974387,0.105400
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2052_10_tips_250,10,250,4.000000,0.285714,0.945136,0.521573,0.537823,0.240420
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2055_10_tips_250,10,250,2.000000,0.142857,0.969669,0.392301,0.190580,0.080595
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2061_10_tips_250,10,250,0.000000,0.000000,2.202008,1.249378,0.261827,0.069653
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2064_10_tips_250,10,250,2.000000,0.142857,1.483932,1.013637,0.617323,0.377821
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2065_10_tips_250,10,250,0.000000,0.000000,0.070045,0.032886,0.074937,0.159899
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2071_10_tips_250,10,250,0.000000,0.000000,0.929667,0.482466,0.190708,0.105944
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2078_10_tips_250,10,250,0.000000,0.000000,0.098170,0.043728,0.100973,0.292537
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2081_10_tips_250,10,250,0.000000,0.000000,1.614041,1.230299,0.788078,0.241363
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2086_10_tips_250,10,250,8.000000,0.571429,0.920391,0.432704,0.327772,0.170938
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2093_10_tips_250,10,250,6.000000,0.428571,0.765768,0.341837,0.257171,0.118312
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,209_10_tips_250,10,250,2.000000,0.142857,0.169274,0.073011,0.053924,0.228536
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2120_10_tips_250,10,250,0.000000,0.000000,1.904442,0.871547,0.487633,0.128042
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2125_10_tips_250,10,250,2.000000,0.142857,0.411771,0.217791,0.150192,0.232936
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2131_10_tips_250,10,250,0.000000,0.000000,0.636456,0.327788,0.240906,0.168786
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2133_10_tips_250,10,250,2.000000,0.142857,2.090398,0.961448,0.622181,0.156395
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2139_10_tips_250,10,250,2.000000,0.142857,0.320915,0.136163,0.070381,0.074980
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2145_10_tips_250,10,250,0.000000,0.000000,0.580568,0.415552,0.147883,0.166997
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2151_10_tips_250,10,250,0.000000,0.000000,0.937928,0.496578,0.176208,0.070005
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2155_10_tips_250,10,250,8.000000,0.571429,1.351093,0.823373,0.241683,0.181083
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2169_10_tips_250,10,250,2.000000,0.142857,1.500090,0.755220,0.751520,0.264576
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2177_10_tips_250,10,250,0.000000,0.000000,0.722779,0.353376,0.312569,0.209014
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2178_10_tips_250,10,250,2.000000,0.142857,1.514936,1.187274,0.587663,0.142237
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2179_10_tips_250,10,250,0.000000,0.000000,1.063682,0.526363,0.815890,0.202664
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,217_10_tips_250,10,250,2.000000,0.142857,0.046577,0.026183,0.025063,0.229814
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2180_10_tips_250,10,250,0.000000,0.000000,1.533206,0.795465,0.499193,0.171534
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2181_10_tips_250,10,250,4.000000,0.285714,0.059020,0.024592,0.028329,0.321747
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2184_10_tips_250,10,250,0.000000,0.000000,2.023728,1.064340,0.792304,0.311279
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2185_10_tips_250,10,250,5.000000,0.333333,0.070892,0.030651,0.023634,0.216225
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2189_10_tips_250,10,250,2.000000,0.142857,2.259081,0.978159,1.124929,0.365210
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2194_10_tips_250,10,250,0.000000,0.000000,0.683350,0.353177,0.360626,0.245309
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2197_10_tips_250,10,250,4.000000,0.285714,1.117384,0.523296,0.469068,0.229953
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2198_10_tips_250,10,250,0.000000,0.000000,0.704072,0.417446,0.297340,0.270472
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2199_10_tips_250,10,250,2.000000,0.142857,0.123452,0.064040,0.033439,0.115933
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2205_10_tips_250,10,250,0.000000,0.000000,0.640739,0.294210,0.325085,0.222429
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2217_10_tips_250,10,250,1.000000,0.066667,0.544671,0.240532,0.197591,0.125422
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2219_10_tips_250,10,250,2.000000,0.142857,1.756363,0.710071,0.426316,0.154094
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,221_10_tips_250,10,250,0.000000,0.000000,0.544077,0.351802,0.461609,0.302879
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2239_10_tips_250,10,250,0.000000,0.000000,1.126532,0.596578,0.815654,0.317224
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2247_10_tips_250,10,250,4.000000,0.285714,1.161427,0.568137,0.453906,0.197936
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2249_10_tips_250,10,250,0.000000,0.000000,0.933258,0.733017,0.376411,0.073412
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2256_10_tips_250,10,250,2.000000,0.142857,1.181101,0.580838,0.336168,0.184075
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2257_10_tips_250,10,250,0.000000,0.000000,2.025155,1.177801,0.892845,0.314785
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2260_10_tips_250,10,250,0.000000,0.000000,2.157263,1.459383,0.723796,0.176899
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2270_10_tips_250,10,250,2.000000,0.142857,0.100695,0.046796,0.040631,0.111385
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2271_10_tips_250,10,250,2.000000,0.142857,1.746068,0.945477,0.417117,0.094596
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,227_10_tips_250,10,250,2.000000,0.142857,0.508083,0.287893,0.164961,0.102062
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2283_10_tips_250,10,250,0.000000,0.000000,0.422167,0.196154,0.169741,0.212299
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2284_10_tips_250,10,250,0.000000,0.000000,0.614630,0.416705,0.212699,0.237109
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2286_10_tips_250,10,250,2.000000,0.142857,0.316560,0.152267,0.132990,0.153488
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2289_10_tips_250,10,250,2.000000,0.142857,0.089534,0.038521,0.018997,0.228607
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2290_10_tips_250,10,250,2.000000,0.142857,0.961273,0.417228,0.523902,0.171319
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,22_10_tips_250,10,250,0.000000,0.000000,0.744554,0.623398,0.271646,0.251399
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2300_10_tips_250,10,250,0.000000,0.000000,0.024415,0.009852,0.007569,0.169386
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2313_10_tips_250,10,250,0.000000,0.000000,0.609383,0.401671,0.198407,0.109969
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2320_10_tips_250,10,250,2.000000,0.142857,0.617587,0.245889,0.166385,0.107370
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2321_10_tips_250,10,250,2.000000,0.142857,1.235506,0.578058,0.320976,0.110537
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2327_10_tips_250,10,250,0.000000,0.000000,0.249207,0.144510,0.121862,0.096067
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2334_10_tips_250,10,250,0.000000,0.000000,0.514698,0.259932,0.104837,0.121656
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2337_10_tips_250,10,250,2.000000,0.142857,0.455190,0.286309,0.192902,0.158088
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2338_10_tips_250,10,250,0.000000,0.000000,2.139470,1.200949,1.097024,0.219931
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2342_10_tips_250,10,250,0.000000,0.000000,0.907187,0.563549,0.403833,0.211193
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2350_10_tips_250,10,250,0.000000,0.000000,0.773516,0.377463,0.279336,0.079413
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2363_10_tips_250,10,250,0.000000,0.000000,0.522500,0.248951,0.192883,0.122764
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2375_10_tips_250,10,250,2.000000,0.142857,0.765498,0.450097,0.826772,0.276387
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2379_10_tips_250,10,250,2.000000,0.142857,0.302476,0.143939,0.280950,0.215318
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2387_10_tips_250,10,250,0.000000,0.000000,0.200173,0.107932,0.080845,0.113040
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2390_10_tips_250,10,250,0.000000,0.000000,0.229273,0.147159,0.152246,0.168521
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2395_10_tips_250,10,250,2.000000,0.142857,0.197043,0.104631,0.055799,0.086516
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2398_10_tips_250,10,250,0.000000,0.000000,0.300253,0.160497,0.096824,0.135928
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2406_10_tips_250,10,250,6.000000,0.428571,0.590110,0.411773,0.205894,0.124056
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2425_10_tips_250,10,250,2.000000,0.142857,0.665251,0.302584,0.173084,0.092734
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2442_10_tips_250,10,250,2.000000,0.142857,0.342844,0.255900,0.113447,0.284591
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2444_10_tips_250,10,250,0.000000,0.000000,0.911014,0.391135,0.155707,0.071147
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,244_10_tips_250,10,250,0.000000,0.000000,1.585038,0.835630,0.848332,0.285770
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2457_10_tips_250,10,250,0.000000,0.000000,0.148817,0.076635,0.079682,0.249658
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2462_10_tips_250,10,250,0.000000,0.000000,0.570873,0.329574,0.289021,0.189009
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2472_10_tips_250,10,250,0.000000,0.000000,0.568686,0.355160,0.236418,0.314895
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2473_10_tips_250,10,250,0.000000,0.000000,3.281146,1.708546,0.877369,0.185909
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2486_10_tips_250,10,250,0.000000,0.000000,1.253726,0.847240,0.716993,0.262043
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2487_10_tips_250,10,250,0.000000,0.000000,2.890934,1.649628,0.805706,0.091556
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,248_10_tips_250,10,250,4.000000,0.285714,1.328445,0.602346,0.639252,0.207018
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2493_10_tips_250,10,250,4.000000,0.285714,0.885748,0.695889,0.320048,0.294708
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2494_10_tips_250,10,250,2.000000,0.142857,3.411098,1.636034,0.602380,0.112076
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,24_10_tips_250,10,250,0.000000,0.000000,0.872380,0.500901,0.236054,0.132809
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2500_10_tips_250,10,250,0.000000,0.000000,0.581858,0.321914,0.154661,0.136467
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,250_10_tips_250,10,250,4.000000,0.285714,0.739351,0.313755,0.320194,0.207639
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2513_10_tips_250,10,250,2.000000,0.142857,2.449743,1.219571,0.948100,0.250275
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2514_10_tips_250,10,250,4.000000,0.285714,2.008610,1.658974,0.574297,0.183777
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2516_10_tips_250,10,250,0.000000,0.000000,2.196985,1.082355,0.427562,0.182589
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2519_10_tips_250,10,250,2.000000,0.142857,0.037288,0.017016,0.014423,0.451453
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2524_10_tips_250,10,250,0.000000,0.000000,0.989394,0.577764,0.500373,0.202924
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2525_10_tips_250,10,250,2.000000,0.142857,0.529679,0.245404,0.138262,0.143697
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2526_10_tips_250,10,250,0.000000,0.000000,0.641215,0.387139,0.252158,0.103938
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,252_10_tips_250,10,250,2.000000,0.142857,0.566387,0.284295,0.253520,0.201942
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2530_10_tips_250,10,250,2.000000,0.142857,1.116646,0.686929,0.781807,0.227999
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2535_10_tips_250,10,250,6.000000,0.428571,0.185557,0.078465,0.063947,0.137871
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2538_10_tips_250,10,250,0.000000,0.000000,2.155176,0.956578,1.343125,0.322937
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2542_10_tips_250,10,250,0.000000,0.000000,1.860551,0.900288,0.418643,0.106857
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2543_10_tips_250,10,250,0.000000,0.000000,0.655291,0.351143,0.215369,0.161418
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2548_10_tips_250,10,250,2.000000,0.142857,2.214926,0.864296,0.797872,0.123127
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2553_10_tips_250,10,250,0.000000,0.000000,0.047997,0.024402,0.014928,0.106520
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,255_10_tips_250,10,250,4.000000,0.285714,0.308237,0.145337,0.136042,0.166419
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2569_10_tips_250,10,250,0.000000,0.000000,0.327247,0.220685,0.088100,0.111527
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2575_10_tips_250,10,250,2.000000,0.142857,2.288983,1.048585,0.769612,0.236052
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2576_10_tips_250,10,250,0.000000,0.000000,0.420425,0.257998,0.232462,0.166655
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2580_10_tips_250,10,250,0.000000,0.000000,0.277531,0.136910,0.137866,0.126843
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2586_10_tips_250,10,250,0.000000,0.000000,0.103436,0.051336,0.037872,0.098322
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2593_10_tips_250,10,250,0.000000,0.000000,0.266727,0.127633,0.087510,0.114636
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2600_10_tips_250,10,250,0.000000,0.000000,1.912552,1.236766,1.153415,0.279148
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2611_10_tips_250,10,250,0.000000,0.000000,0.738245,0.344919,0.100086,0.073460
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2616_10_tips_250,10,250,2.000000,0.142857,0.857526,0.418458,0.224020,0.104203
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2620_10_tips_250,10,250,0.000000,0.000000,0.501712,0.228784,0.202104,0.122006
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2621_10_tips_250,10,250,10.000000,0.714286,0.012348,0.004197,0.005456,0.395162
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2622_10_tips_250,10,250,6.000000,0.428571,0.036963,0.013944,0.010706,0.126335
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2624_10_tips_250,10,250,0.000000,0.000000,0.151474,0.069874,0.047712,0.059934
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2627_10_tips_250,10,250,0.000000,0.000000,0.256408,0.113870,0.073797,0.146662
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2633_10_tips_250,10,250,0.000000,0.000000,0.212053,0.108152,0.052014,0.076238
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2639_10_tips_250,10,250,2.000000,0.142857,0.259421,0.142281,0.050290,0.088413
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2642_10_tips_250,10,250,0.000000,0.000000,0.290924,0.162866,0.091440,0.112164
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2643_10_tips_250,10,250,0.000000,0.000000,1.393630,0.628830,0.297378,0.113871
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2648_10_tips_250,10,250,0.000000,0.000000,0.243337,0.162849,0.237102,0.264905
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2650_10_tips_250,10,250,0.000000,0.000000,1.353879,0.898765,0.548679,0.129691
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2652_10_tips_250,10,250,0.000000,0.000000,0.057272,0.032888,0.032646,0.215300
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2655_10_tips_250,10,250,0.000000,0.000000,0.582878,0.317399,0.199245,0.188143
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2656_10_tips_250,10,250,2.000000,0.142857,0.661184,0.271346,0.134572,0.135054
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2658_10_tips_250,10,250,0.000000,0.000000,1.579949,0.840827,0.447050,0.219639
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2664_10_tips_250,10,250,0.000000,0.000000,0.731782,0.368729,0.203132,0.128012
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2672_10_tips_250,10,250,0.000000,0.000000,0.256678,0.138636,0.152634,0.237039
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2677_10_tips_250,10,250,2.000000,0.142857,0.494438,0.292143,0.247274,0.148693
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2678_10_tips_250,10,250,0.000000,0.000000,1.956859,1.013133,0.574527,0.121248
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,267_10_tips_250,10,250,2.000000,0.142857,0.377059,0.177216,0.288392,0.202304
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2686_10_tips_250,10,250,2.000000,0.142857,0.273289,0.148458,0.067835,0.178462
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2691_10_tips_250,10,250,0.000000,0.000000,0.134855,0.085104,0.031415,0.090362
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2694_10_tips_250,10,250,4.000000,0.285714,0.014761,0.005676,0.005975,0.340842
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2695_10_tips_250,10,250,0.000000,0.000000,1.454631,0.664517,0.593026,0.331790
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2698_10_tips_250,10,250,2.000000,0.142857,0.267534,0.138225,0.092138,0.102456
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2699_10_tips_250,10,250,0.000000,0.000000,4.394543,2.997100,1.993376,0.532371
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2707_10_tips_250,10,250,0.000000,0.000000,1.250222,0.586864,0.511495,0.312293
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2718_10_tips_250,10,250,2.000000,0.142857,0.035490,0.015194,0.015210,0.244306
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2729_10_tips_250,10,250,0.000000,0.000000,0.341991,0.271121,0.144344,0.139538
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2740_10_tips_250,10,250,2.000000,0.142857,1.572904,0.736649,0.638585,0.134255
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,274_10_tips_250,10,250,2.000000,0.142857,0.470725,0.207524,0.124512,0.123346
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2760_10_tips_250,10,250,2.000000,0.142857,0.190784,0.091692,0.076496,0.180071
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2765_10_tips_250,10,250,2.000000,0.142857,1.017982,0.441901,0.271566,0.268845
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2778_10_tips_250,10,250,0.000000,0.000000,0.057445,0.029254,0.020332,0.170280
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2779_10_tips_250,10,250,0.000000,0.000000,0.249404,0.137174,0.086110,0.081321
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2786_10_tips_250,10,250,0.000000,0.000000,1.664351,0.787946,0.819406,0.501552
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,278_10_tips_250,10,250,0.000000,0.000000,0.094158,0.043405,0.026459,0.089884
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2791_10_tips_250,10,250,4.000000,0.285714,4.339975,1.870602,0.919213,0.145458
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2802_10_tips_250,10,250,0.000000,0.000000,1.204173,0.642234,0.391906,0.150658
PF+FastME,data/topos_lggc.csv + data/dists_lggc.csv,2806_10_tips_250,10,250,4.000000,0.285714,1.006740,0.561692,0.557464,0.331482
