id,dataset,method,nRF,wRF,KF
4147,PANDIT,PF2_direct,0.1265822784810126,15.153487497891229,2.39013155678066
610,PANDIT,PF2_direct,0.0833333333333333,12.301687840748908,3.4667567984107093
382,PANDIT,PF2_direct,0.1142857142857142,8.507827311037659,1.88488877014962
976,PANDIT,PF2_direct,0.0784313725490196,3.922154228171974,0.7164933892932113
99,PANDIT,PF2_direct,0.1583333333333333,22.583960452933827,3.540500136354757
663,PANDIT,PF2_direct,0.3382352941176471,18.139661157738644,3.115796243089492
379,PANDIT,PF2_direct,0.160919540229885,12.17505050010322,1.8604915699080085
938,PANDIT,PF2_direct,0.2986111111111111,21.092888575108617,4.817593738040974
104,PANDIT,PF2_direct,0.3271028037383177,35.877835798577244,10.195091683895113
1302,PANDIT,PF2_direct,0.1844660194174757,22.12052634313902,3.853775937239962
176,PANDIT,PF2_direct,0.2222222222222222,8.736059079652087,1.478162914579098
92,PANDIT,PF2_direct,0.1666666666666666,9.597982541885866,1.58771856430329
80,PANDIT,PF2_direct,0.1666666666666666,6.11594811282406,1.374625599967047
1372,PANDIT,PF2_direct,0.0714285714285714,8.97191917584695,1.5706295176671947
566,PANDIT,PF2_direct,0.2520325203252032,34.2485227496112,5.863657253823392
1688,PANDIT,PF2_direct,0.0196078431372549,8.812823042253498,1.990774590828856
553,PANDIT,PF2_direct,0.1529411764705882,8.346337648914263,1.8943871533231296
2037,PANDIT,PF2_direct,0.1020408163265306,6.436439555284292,1.4796094787641196
2840,PANDIT,PF2_direct,0.064516129032258,7.922272117238043,3.568044954119982
2407,PANDIT,PF2_direct,0.373134328358209,47.10102824016319,6.447773216500004
2874,PANDIT,PF2_direct,0.3846153846153846,16.79924239241258,2.9735631912531897
514,PANDIT,PF2_direct,0.3466666666666667,36.24799480806446,9.315629226693389
469,PANDIT,PF2_direct,0.0849056603773584,13.588916229616212,2.202743395113928
4483,PANDIT,PF2_direct,0.3846153846153846,16.14858734792061,2.7985851677773312
1446,PANDIT,PF2_direct,0.2616822429906542,14.210965514106372,1.9726921513691469
89,PANDIT,PF2_direct,0.3577235772357723,14.971068594557629,3.407795468551351
8,PANDIT,PF2_direct,0.4063926940639269,57.61338449229719,8.12536698411839
1094,PANDIT,PF2_direct,0.0789473684210526,14.61999808517804,3.2151519602134555
1851,PANDIT,PF2_direct,0.2767295597484276,59.25622230600485,10.38544980901376
513,PANDIT,PF2_direct,0.5486725663716814,161.86442081020795,34.21171311304761
2022,PANDIT,PF2_direct,0.1388888888888889,21.717868638628133,4.303882868089116
6060,PANDIT,PF2_direct,0.0983606557377049,2.3105853436465296,0.3682684820384734
614,PANDIT,PF2_direct,0.3662790697674418,56.10811257878192,7.904712231646386
